,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI2 Saccade Lengths,13.683975153071593,15.628530062215209,36.985655488772906,42.97053571756229,26.982411848275934,91.67334203261127,73.07951018712812,248.76079070805747,115.01378750294245,78.69996992339804,33.50222510385564,47.13930583380681,147.3687905922767,78.19505048789605
AOI2 Absolute Saccade Angles,-33.915892972846585,-88.52219280556882,-167.9638036370221,-118.71119796623823,-29.277767204056566,129.87633963094666,-4.2975438989190025,176.92805861606908,-30.38327994739249,140.03900442382064,-82.14417541402145,24.365048256539257,2.2222331760150937,-135.00932742617633
AOI2 Relative Saccade Angles,125.39370016727777,100.55838916854673,130.74739432921615,90.56656923781834,20.84589316499678,45.826116470134345,1.2256025149880818,27.311338563461568,9.577715628786876,42.183179837842076,73.49077632943931,157.85718491947583,42.768439397808606,
