,Mean,Standard Deviation
NOT_AOI Saccade Length,41.63779986342372,63.655350050733674
NOT_AOI Absolute Saccade Angles,-8.954208524751975,102.41001764505712
NOT_AOI Relative Saccade Angles,128.95095122033737,58.31309063832667
