,0,1,2,3,4,5,6,7,8,9
AOI3 Saccade Lengths,52.71857803815419,99.15043172721198,47.52494294032353,53.94132279103879,84.96801397880058,56.11368288687075,12.155239477778936,47.619264227652366,24.68853281889262,21.05566007102225
AOI3 Absolute Saccade Angles,88.73337827336637,174.35472027478275,-41.520660761976195,14.312162200082142,-36.20937322463151,129.24162855532745,-174.47397850802025,-157.52649913319016,59.26765802602199,31.723829419495424
AOI3 Relative Saccade Angles,94.37865799858363,35.87538103675891,124.16717703794166,129.47846457528632,14.548998220041039,123.71560706334766,163.05252062516993,36.79415715921213,152.45617139347343,
