,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
AOI5 Saccade Lengths,45.4204732773407,35.7528265827304,45.08236010961677,15.242210585028761,135.60302727287677,273.323941058,277.65270947604165,28.11811718375948,61.150946024493436,54.80613473891549,28.24040139988579,54.716426992071085,23.293477676192058,30.382191991374572,10.104108579417915,57.556296767737315,33.72427606641494,52.89462355872699,28.396497374653467,46.11530113141952,40.45019494129299,27.872735938431557,66.94627892323406,46.650922384949666
AOI5 Absolute Saccade Angles,50.380575175458134,122.22039585566749,-28.60284874497847,30.574498680273607,-162.44048918645248,-2.0969768385310292,173.03637988743066,67.62384897129229,-67.89690799164163,117.60879778215421,-8.658798612788233,-129.49742831169462,-11.040845590296076,29.343949836955254,1.8395411765382894,107.34376585094735,-117.10896319517519,-63.17219920485349,105.32658470516857,2.114889639364377,133.48599371013628,174.6539279256737,-116.66494732889998,77.90510110986783
AOI5 Relative Saccade Angles,108.16017931979064,29.176755399354036,120.82265257474793,13.014987866726074,19.656487652078564,4.866643274038327,74.58746908386165,44.47924303706609,5.505705773795828,53.732403605057556,59.16137030109362,61.54341727860146,139.61520457274867,152.49559133958303,74.49577532559097,44.45272904612252,126.06323600967832,11.501216089977964,76.78830493419584,48.62889592922811,138.83206578446257,111.31887525457368,14.570048438767808,
