,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AOI5 Saccade Lengths,36.434082489592896,67.99215240492315,38.68952756032262,11.536784809017481,89.58012164808052,181.2108955725921,24.424204329417357,7.894834831312362,93.4718790215278,139.96949816149802,23.35189267689319,16.554779717225735,21.62396294004206,17.388079897009423,47.0844446183875,48.275984659397324,111.94724636061092,115.83749891364394,7.235160307120551,63.91354896732725,68.8891283952486,65.45702684839563,67.67208810136601,60.017459864638965,52.13573568815389,59.828782792664335,18.525407485641633,6.627073283377645,8.175177518645928,40.759290142432754,40.92707431026514,51.402189354716505,24.4740523829638,15.026250128840289,19.227888389702848,47.141362469852005,3.3483011835070937,50.37468836808245,159.76545156645554,59.62614933785554,14.561069663145977,87.34269216846894,103.06511363575834,75.80889992460419,121.6627959832115,67.54256602788287,56.295924106696006,19.866269560119022,22.546950143688974,12.056171723639293,32.15691576903913,14.08707495394942,56.067508943961535,28.777638524495337,31.012754086536013,43.23360652037666,31.779154651325346,31.296105911032782,30.80704192348859,16.5772089407211,17.92099662109164,30.697580764953592,81.46899090159339
AOI5 Absolute Saccade Angles,-102.44450805558647,171.72708578259468,111.52703948461935,73.79666569480385,-32.9542097785147,-2.6243423528842618,15.364328624620978,104.85378558338168,172.47287275356567,169.08381928347217,-156.43710059105373,177.69354952530236,-37.74095186776845,-37.183872400297396,-43.91027637303548,38.683379434329474,158.8619220093827,4.355169414991437,6.263737476263196,-63.55191890985343,61.84035337733847,-119.41926676533933,149.1342728835711,-47.69013624374109,-163.96937502811247,117.65458920915067,-6.409897828391253,-48.540026029270656,-74.31108796570864,-24.42611912616737,136.22261646598113,-39.621615785108716,-39.90911195489049,132.8666418522241,147.54273728656588,-31.49714867602384,-4.134704266740567,145.11939926608062,-9.602108665828487,68.3453592133272,11.525796332855256,-153.12724533970052,169.20382261597237,-155.47375550728194,9.644069719955311,164.97233251472872,166.06641437505348,-83.09663481289083,77.36583969363193,-8.556294017996363,-62.57021796062597,-79.67812087270319,-18.551991402896597,115.78724676710893,-152.65439345749897,123.5738690001581,109.95804505638927,-98.49720237661624,115.58935743897727,-28.409501449322498,21.59357208120117,-64.45684883286745,-32.36162206580574
AOI5 Relative Saccade Angles,94.17159383818115,119.79995370202464,142.2696262101845,73.24912452668144,149.67013257436955,162.01132902249478,90.5105430412393,112.38091282981603,176.6109465299065,145.52091987452593,154.13065011635612,35.43450139307082,179.44292053252894,173.2735960272619,97.40634419263503,59.821457424946765,25.493247405608727,178.09143193872825,110.18434361388337,54.6077277128081,1.2596201426777713,88.55353964891042,16.824409127312197,63.72076121562864,101.6239642372631,55.93551296245809,137.8698717991206,154.228938063562,130.11503116045873,19.35126440785151,4.155767748910168,179.7125038302182,7.22424619288543,165.32390456565824,0.9601140374102979,152.63755559071674,30.745896467178824,25.278492068090905,102.0525321208443,123.18043711952808,15.346958327444211,142.3310679556729,144.67757812325428,14.882174772762768,24.671737205226595,178.90591813967524,69.16304918794432,19.537525493477247,94.07786628837171,125.9860760573704,162.89209708792276,118.8738705301934,45.66076182999449,88.44164022460784,96.22826245765702,166.38417605623115,28.455247433005493,34.08655981559349,36.00114111170024,129.9969264694763,93.94957908593139,147.9047732329383,
