,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
AOI3 Saccade Lengths,62.43371363867461,45.13093375673547,66.1207357046885,89.29865939587428,174.5539834420244,78.90451392432303,35.0974551280433,21.270107128773635,65.7585392584385,38.25368715566223,20.302400647362248,58.57132338672925,31.07393747281726,54.388189110150186,46.39494219022786,9.364534937733382,61.333000961202316,197.42585471669523,90.80949584876873,135.4137272733908,86.84326452178908,37.36571438984909,28.04760015016727,60.169243425818856,16.4661755498275,15.891292110148543,48.65863878722292,88.98091993315197,71.01665448546771,9.12844834588479,16.616906381542933,64.82344991866027,60.21831135631648,70.43319650439086,48.29287236016614,26.244644197112116,114.63881621589213,17.704663189196722,70.95081946267355,7.185039458739055,34.87555551804957,14.947312574430738,29.395270043911097,36.35614597516604,42.992508445757004,85.69039764621957,27.44827899425173,11.98466085033733,44.4235717352165,149.65059565551692,20.392154305050635,7.393329229030194,58.06932488869409,33.079232670461806,36.65942111692927,18.489087630096904,84.07183798258644,25.01083819130901,56.81873670719148,33.168247854435066,8.219964239659287,10.696536934947689,21.030906574311874,89.9537238098364,56.13999786854721,33.555238376227166,128.72250627566493,32.31318414888524,148.11715213501333
AOI3 Absolute Saccade Angles,-114.2195542726702,-161.82658326377896,73.66968571220652,5.9179682415108905,178.82711262915063,-74.40223614541873,39.469774992875756,127.59531085573607,-161.4708145892015,63.075571876189585,22.692119623351914,-88.93851730608087,14.15663763685449,117.44255728946412,-123.40203978845467,-140.37344233515526,75.3834669087751,-18.3306146344601,156.35036341009715,-166.40883450371024,-7.90983304132966,74.16427206125847,99.4564480710549,9.812642775925367,14.263249370865648,-35.696146603853045,169.94286900020126,-38.561940323231745,134.4612198729786,-141.82716907703178,138.10773846472415,-113.28445328438315,71.55839548671399,-75.82063866942796,111.39251552532365,156.11690428893468,-163.333455056087,-99.78542016589094,71.13271836148768,-52.87553601096892,-64.65743900998223,-168.64294676379004,-97.274366838534,104.9492197351122,9.472696375679206,8.436858012044512,-143.8732221928957,-114.77850185122952,47.23629523238341,-168.49063480414918,-78.41763594479627,132.59095685769654,-27.174393192780485,8.704930341130844,5.765168629796705,2.2842347082470846,153.14680997350732,22.495807738079243,-144.1068650656506,113.64450002811583,55.123671635717116,179.0391845556406,171.860279195264,3.770104622944155,6.552886134379717,-62.666104216848,-170.27520243339438,-124.76148735103536,7.6242894480585655
AOI3 Relative Saccade Angles,132.39297100889124,55.496268975985465,112.24828252930436,7.0908556123602535,73.22934877456936,66.1279888617055,91.87446413713968,109.06612544493755,44.546386465391066,139.61654774716231,68.36936307056722,76.90484505706463,76.7140803473904,60.84459707791877,163.02859745329943,35.75690924393033,86.28591845676479,5.319021955442768,142.75919791380738,21.500998537619424,97.92589489741188,154.7078239902036,90.35619470487046,175.5493934050597,130.0406040252813,25.63901560405431,28.504809323433015,6.976839803789664,96.28838895001034,99.9349075417559,71.39219174910728,4.842848771097131,32.620965843858045,7.213154194751623,135.27561123638898,139.45035934502167,116.45196510980394,9.081861472621393,55.991745627543395,168.21809700098672,76.01449224619219,108.63142007474396,22.22358657364619,84.52347664056701,178.9641616363653,27.689919795059797,150.9052796583338,17.985202916387067,35.72693003653261,89.92700114064706,31.008592802492792,20.234649949522996,144.1206764660887,177.06023828866586,176.5190660784504,29.13742473473977,49.348997764571926,13.397327196270169,77.7513650937664,121.47917160760129,56.08448708007652,172.82109463962342,11.909825427680122,177.2172184885644,110.78100964877228,72.39090178345364,134.486284917641,47.61422320090609,
