,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
AOI4 Saccade Lengths,77.7201544315554,154.54783728780396,62.26982767850606,52.56763381347234,164.97350307002785,49.21437210208286,4.0272165093223915,57.90035469159695,49.568218148400774,70.99456548473921,59.67459629337547,12.788319303849912,36.337980915078404,29.14565853289769,82.31291739106678,60.111063880385274,18.542235657534377,193.3179271257045,38.4278481789292,104.68614826853012,30.582449662700334,32.434606017195556,80.65462880093718,51.92291107400924,7.211833765731979,21.468565841605574,38.986327315289195,19.016508793511086,11.961171608891584,37.39243538698939,26.788912398090073,48.141850651304814,27.389773972745168,35.645627509155396,41.42569571259836,134.29320914902308,65.80243140063705,53.43629194239433,19.438398396363027,48.05227382632821,23.006779153597694,76.26337016798024,98.12202763076958,89.93809599583237,41.08660532647633,55.12087294334193,35.307145475810294,36.32440118097927,37.661518033455614,85.17462222475281,45.80135874877783,51.6434503538888,16.028012202574192,67.7642149601703,31.19312193025635,11.158551457115466,19.01484010176619,47.46750499081001,133.25452284133218,23.362357810438798,43.47307887971023,60.870765511425546,105.72223047275925,55.535200717047196,22.956661336653333,39.7195604784433,217.5618878133077,128.064017951088,79.48804695236731,67.72182857951813
AOI4 Absolute Saccade Angles,-138.43144155616355,4.604919798647635,15.933506133325446,-122.23219626423227,155.74201708260827,-77.65726185126172,-26.126845741260013,32.016473246063086,-111.24352935747183,172.99472820782418,100.48048483487449,-30.673188222977092,-90.83265563452258,-116.72803530361043,52.341460073108905,-126.23996489000265,-162.74168553443462,10.955088658886075,34.50747547117537,-140.2544446811101,86.59703920190181,-70.07470457483682,110.57466713327318,-87.22463770904693,-94.66820628129861,57.21040407830916,120.50855564445308,-150.28142466058415,-14.643854836414867,-38.17947558407403,-39.89392676716755,120.81943662817658,-35.716099847484266,-47.098804982391464,31.94252187585843,171.1116659029746,-70.72744445194948,93.36245697718364,87.67919976803176,-54.568387387922584,32.013555505275654,-146.34444538187446,49.79354223301509,-157.61580934253985,-126.37195254199348,90.34743125095666,-134.74350914816168,-124.48497828264018,114.35786633570767,10.948496642198311,-57.58374642893556,70.09165360652827,-86.81320100514752,-51.60927879192931,45.68001348836024,112.12527213315786,-127.59227797222574,71.89540260699496,-172.94905864240565,111.35879991413402,-78.01453069800303,57.12547234279763,-43.53110884247712,62.393748154749325,-40.1474363771345,-58.970051921508045,164.46103743939113,6.436722154690933,-97.69583920433654,23.970252678460728
AOI4 Relative Saccade Angles,36.963638645188844,168.67141366532218,41.83429760244228,97.97421334684057,53.39927893387001,128.4695838899983,121.85668101267692,36.73999739646509,104.238257565296,107.48575662705032,48.84632694214842,119.84053258845451,154.10462033091213,10.930504623280664,1.4185750368884378,143.49827935556803,6.303225806679288,156.4476131877107,5.2380798477145225,46.851483883011916,23.328256223261377,0.6493717081099838,17.799304842320094,172.55643142774832,28.121389640392245,116.70184843385607,90.78998030503726,44.36243017583071,156.46437925234085,178.28554881690644,19.2866366046559,23.464463524339187,168.6172948650928,100.95867314175011,40.83085597288381,61.8391103549241,15.910098570866891,174.3167427908481,37.752412844045644,93.41805710680177,1.6419991128498936,16.13798761488955,27.409351575554933,148.75614319945362,36.71938379295012,45.09094039911831,169.7414691344785,58.84284461834785,76.59063030649065,111.46775692886614,52.32459996453616,23.095145388324216,144.79607778678178,82.71070771971047,113.5547413552024,59.717550105383566,19.487680579220687,64.84446124940058,104.30785855653963,9.373330612137025,44.85999695919934,79.34341881472524,74.07514300277354,77.45881546811619,161.17738445562645,43.43108936089916,21.97568471529982,75.86743864097255,58.33390811720275,
