,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
AOI2 Saccade Lengths,18.198091637275414,62.502923162009694,31.3133892861171,42.89739683003872,28.084159545070246,72.21111611803371,65.9098597751473,24.4763587093476,102.22606571625232,66.02149534151039,21.514335093292125,36.805200215807616,99.23739793863115,70.17692623644525,68.4151846041012,56.375915657831015,29.67206829582355,42.169383360511816,75.419928057979,38.50287172196144,50.91060179957555,41.39008312896129,86.97600666719251,114.85325535456343,73.30496805141804,83.89106291938644,49.22828384733469,68.75820221987296,112.2605002087721,4.577624838984232,20.25352179395116,19.55903075626251,53.94885805133069,26.025597798118792,45.09975704834474,79.05237347798014,25.5192973781082,52.83639614325738,27.114114659264487,40.281111846169544,35.74162687525782,6.997568531934701,98.90196827028736,88.52434187340121,24.21201983256294,23.970194424119246
AOI2 Absolute Saccade Angles,147.82553001142313,-138.986578118228,95.03111324560857,3.2012808864278672,-43.28450118351058,-23.520796262229123,31.6823928319175,62.94127102561653,-160.74922255405852,-139.35102943546894,95.1710918663234,14.2215471916033,-10.495623987153024,125.92824753536055,-91.2013909612184,142.55277167347666,-86.92950312793631,-6.903952189930988,89.67724020397478,-94.46730338149092,-176.32466249683958,5.430292433088473,163.92951291755685,10.336252362521222,-45.24808075891192,-178.51072879532254,-156.64716537224157,175.74877680857972,34.53282195671126,-163.43385890331015,-71.62587011391109,-69.31790018772223,137.03724609848882,-153.938923443237,163.7863243773227,-3.6622913802393247,176.27436462458456,-17.420877006738827,6.342016044711023,-102.91771124044736,159.2086670387595,-72.43108796273361,-178.9634372911906,-5.30271231798271,17.0134267198607,-25.561245747233787
AOI2 Relative Saccade Angles,106.81210812965112,54.01769136383657,88.1701676408193,133.51421793006156,160.23629507871854,124.79681090585338,148.74112180630095,43.69049357967503,158.60180688141045,54.522121301792325,99.05045532527991,155.28282882124367,43.57612847748642,37.129638496578956,53.75416263469504,49.482274801412956,99.97444906199468,83.41880760609425,4.144543585465676,98.14264088465136,1.754954929928038,21.500779515531622,26.406739444964376,124.41566687856687,46.737351963589404,158.13643657691907,152.3959421808213,38.784045148131554,17.966680860021388,88.19201121060094,177.69203007381114,26.355146286211056,110.97616954172582,137.7252478205597,12.551384242437951,0.06334399517611401,13.695241631323391,156.23710694855015,70.74027271484162,82.12637827920686,51.63975500149312,73.46765067154304,6.33927502679212,157.6838609621566,137.4253275329055,
