,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AOI6 Saccade Lengths,22.73986912141069,21.27638213291111,29.220133317902143,24.189831812996015,14.46623029580623,183.09569599936185,40.253053776087256,46.652686571422414,116.52174259343383,125.64093108975366,112.53728093060761,89.06711949652541,142.4521408668564,29.656294393168544,17.881189354396845,40.93372092668396,30.403421985787343,48.661033011637905,72.20923374351248,74.05726414576277,57.32556715363344,24.33569531278721,51.264971951259646,19.69349566604129,67.77834218322884,34.726621428106,25.083458016425315,4.20680775160459,61.34711588415315,72.96641225859214
AOI6 Absolute Saccade Angles,-118.60036004988474,156.17715993812243,116.06506705554092,31.19819145856792,-156.75862144140672,-7.655040153482173,166.61301795659605,-49.96977902705205,6.904477694281814,-177.73186633989604,148.20091162012514,-170.9877561439408,-7.955750717835439,14.274235374155609,91.72716384518985,-56.65408200401545,4.046640228474016,-148.50505128788097,123.28482464700605,-131.0464223043733,130.91707502734147,61.086921850734,-101.6325264521138,-59.015476817604224,139.47039904814676,-57.58912453018588,-37.07261460882758,140.71289722837392,69.8033654985014,-71.98626576743291
AOI6 Relative Saccade Angles,94.77751998800716,139.88790711741848,95.133124403027,7.9568128999746355,30.89641871207545,5.731941889921768,36.58279698364811,123.1257432786661,4.63634403417785,145.93277796002118,139.18866776406594,16.96799457389465,157.77001390800896,102.54707152896576,31.618754150794686,119.2992777675105,27.448308483645036,91.78987593488696,74.33124695137933,81.96349733171472,110.16984682339255,17.280551697152216,137.38295036549042,18.48587586575098,17.059523578332623,159.4834900786417,2.2144881627985114,109.09046827012747,38.21036873406569,
