,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
AOI3 Saccade Lengths,49.30188949253955,78.65541588550002,82.37284674389406,78.52801310975859,86.82974884358673,42.64021859808745,11.1951347323624,13.203895793889647,23.385063163452514,27.198102778423564,38.05526125795634,47.56291955893698,30.80319574658024,9.689487445972814,9.599423386836468,14.514508058434888,49.60538782727349,60.4273567344982,11.903072197301272,50.13396833647862,28.9686260886147,30.17459374762978,23.29009881643185,20.40833041590133,31.29724408314991,18.937359397778938,19.37342129277822,22.656639604678983,20.161056030925582,28.411929357674595,20.835900446056705,37.60895645284368,56.28446106663927,33.245151024400144,35.0518577196182,24.537443008205276,35.709206735117746,6.036645213938376,27.494891589377385,23.930807546740123,57.78919746461512,106.8101183256778,59.20870308159231
AOI3 Absolute Saccade Angles,-97.02459118417087,41.596650243272904,-166.35757013986338,155.86997276757123,-125.51489698067084,89.25408892740509,62.50731585578293,92.09435746344403,-27.23336499636566,-44.01998066578852,-109.8944017745478,82.80180481174615,71.12255866297971,-116.63289105532698,138.60484942970854,-95.12843396745485,-79.47028426468798,103.34946436190629,38.47635243828001,-66.63733072427956,-62.411619473876705,111.54497718896101,112.99526718317685,124.0058392235546,-89.77730807536322,-58.44943049655004,11.111794838344315,92.62228422576553,104.35639164995469,-70.73169664938179,-72.71865191020191,75.94847525932806,-91.63524522781609,124.09331719676197,-63.69014455008238,164.063847419979,91.18511901508477,-14.575460205997652,95.44074047590392,-113.41194404589027,-55.3292104506319,135.45995377824798,175.47136933689103
AOI3 Relative Saccade Angles,41.37875857255623,27.95422038313628,142.2275429074346,101.38486974824202,34.7689859080759,153.25322692837784,150.41295839233894,60.67227754019033,163.21338433057716,114.12557889124074,12.696206586293956,168.32075385123355,7.75544971830668,75.2377404850355,53.733283397163376,164.34185029723315,2.81974862659427,115.12688807637372,74.88631683744042,175.77428874959713,6.04340333716227,178.54971000578416,168.98942795962225,33.78314729891781,148.67212242118683,110.43877466510565,98.4895106125788,168.26589257581085,4.911911700663537,178.0130447391799,31.332872830470034,12.416279512855878,35.72856242457801,7.783461746844329,47.75399197006138,107.12127159510577,74.23942077891758,69.98379931809843,28.85268452179418,121.91726640474164,10.789164228879864,139.98858444135695,
