,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
AOI6 Saccade Lengths,155.95694237003318,15.736004043569201,13.158972060292477,11.297999039335403,19.79148791638442,16.643269798844937,18.640038355240637,20.80928695863452,6.0141341004713045,10.749138640289505,18.03733148853475,43.758468533647765,114.1531698767881,70.07813369815233,17.79297258409644,46.601338603614856,67.4551389778062,120.07632192626379,60.513926563033856
AOI6 Absolute Saccade Angles,178.35984217959228,129.69998294229197,134.32604693997308,-177.50788747519456,-129.30202575408484,-143.8527896170719,118.14195262256972,74.96831001978055,-52.9738949235759,-7.443854983401098,-80.10163222175245,82.30779117295235,-6.823081694617956,-55.85291646952461,50.548774254650084,98.9534504950896,171.50511374205712,-154.79472436497213,20.731415676772663
AOI6 Relative Saccade Angles,131.34014076269972,175.37393600231889,131.83393441516765,131.79413827889027,165.44923613701292,81.99474223964162,136.82635739721084,52.057795056643556,134.46996005982518,107.34222276164866,17.590576605295205,90.8691271324297,130.97016522509338,73.59830927582532,131.5953237595605,107.44833675303248,146.29983810702922,4.473859958255221,
