Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
9369.227335637415,13921.624999970198,18249.04615383423,4544.65,6157.3833333353205,1691.9799999952315,5393.463636365804,9006.433936649857
