,0,1,2,3,4,5,6,7,8,9,10
AOI4 Saccade Lengths,136.33985922897338,78.75241016086085,53.20524196666486,48.33812251604009,77.61080918336535,151.8533218455904,30.663170331332488,21.584849272455696,30.210966336658206,22.133696533108044,21.580530543127978
AOI4 Absolute Saccade Angles,-171.821615290905,-21.684768768905016,148.73701364754677,104.74232750906266,-16.176492798284173,-16.90656874343676,108.97428874207365,124.56457693076678,-93.94938750078836,140.84657932241655,106.22175812139876
AOI4 Relative Saccade Angles,29.863153478000026,9.578217583548218,136.00531386151587,59.081179692653194,179.26992405484742,54.1191425144896,164.4097118113069,38.51396443155511,54.79596682320491,145.37517879898218,
