,0,1,2
AOI1 Saccade Lengths,133.2477391364649,83.74733876218723,129.23704128983783
AOI1 Absolute Saccade Angles,21.305379362133063,-156.1372507062676,167.67970686244092
AOI1 Relative Saccade Angles,2.5573699315993546,143.81695756870852,
