,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
AOI2 Saccade Lengths,43.50359664090477,11.478874410601772,59.21566344314887,26.494667323514175,55.48953372639495,103.11700181063999,159.17252130124268,21.718452100960224,74.98250687012508,30.61918070487948,33.41087979459025,57.70175665409756,36.81254822407757,75.72708781688036,4.1281747340445865,81.41959997426457,38.64600533429057,21.825488143800843,67.87218228491966,35.712643809132366,55.58925533198638,57.32897046244776
AOI2 Absolute Saccade Angles,-54.25082036401133,-32.27718598408635,142.28529721684916,152.38615585393035,169.10471886016308,-41.33642669130395,164.90549144557534,24.78983697360918,-0.2522421383459709,-102.01745525770183,-168.34522451306034,99.012361418053,-1.77425053980531,-68.3698931817176,-6.528568441103883,70.44695112596979,-173.84823612690766,-171.19845527812015,-49.257247813885286,111.10995536781844,152.9559353821992,-49.09391225489147
AOI2 Relative Saccade Angles,158.02636562007504,5.437516799064504,169.89914136291884,163.28143699376727,30.44114555146702,26.241918136879313,39.88434552803382,154.95792088804484,78.23478688064412,113.6722307446415,87.35758593111335,79.21338804214169,113.40435735808771,118.15867525938627,103.02448043292631,64.29518725287747,177.3502191512125,58.058792535765136,19.632796818296278,138.15401998561924,22.049847637090668,
