,Mean,Standard Deviation
NOT_AOI Saccade Length,56.45984103034996,73.60937437398483
NOT_AOI Absolute Saccade Angles,-2.57323551415604,98.52236334059316
NOT_AOI Relative Saccade Angles,110.87528104316303,61.05929419016308
