,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
AOI3 Saccade Lengths,68.36875243200969,38.95335950928571,143.8381314159125,102.21471867916172,50.161539923310194,83.3043293666724,70.97321561053924,208.66070100103047,43.00806240782468,58.41670928073495,74.76931118356968,36.72232146650868,138.10590896301704,39.79695379433694,41.402708231357046,32.97659037251936,32.849606019508656,35.55886362038428,25.116937233638183,76.9315236259599,42.913866666390604,120.20709717974783,31.060493298740848,35.25745722841171,16.505721133581318,28.168492047227723,43.74928309710378,52.83307001584566,66.86121855163458
AOI3 Absolute Saccade Angles,-80.18137483824184,136.46003910363854,-174.9544744779249,30.084119078162683,9.706978095504185,-148.00479726211915,139.75542043157793,-3.8004081289259775,-103.83686889041206,-151.6235524669636,96.36930110418545,-53.65178387715026,167.88005732800872,-128.14738954029087,42.85265756106354,17.975243321801663,-22.70983786826505,-33.03441879794833,-117.45245426222061,-176.60921918334157,-160.8933040571679,11.92834968300031,-135.8767629215333,145.25333201370023,60.36464310121578,116.83705864740924,-99.21037665162945,50.55219371162796,-70.48640725317573
AOI3 Relative Saccade Angles,36.641413941880344,131.41451358156337,25.038593556087577,159.6228590173415,22.28822464237666,107.76021769369704,36.44417143949612,79.96353923851393,132.21331642344848,67.99285357114903,29.97891501866429,41.531841205159,116.0274468682996,8.999952898645587,155.12258576073813,139.3149188099333,169.67541907031668,95.58196453572775,120.84323507887903,164.28408487382634,7.178346259831788,32.19488739546642,101.13009493523349,95.11131108751559,123.52758445380655,36.047435299038675,30.237429636742608,58.96139903519633,
