,0,1,2,3
AOI1 Saccade Lengths,23.197015261583402,82.25270650991058,26.36057961973894,79.08731009533084
AOI1 Absolute Saccade Angles,-90.00689700844842,6.250005128649522,-155.46741603272164,-26.141305398378172
AOI1 Relative Saccade Angles,83.74309786290206,18.282578838628815,50.67388936565651,
