,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
AOI5 Saccade Lengths,37.33737024766112,18.157827049002613,57.26031205752665,162.1421047594337,48.836950274121264,107.8608987296395,12.177549347985206,40.398430683029346,19.44174419380719,14.285221602879792,74.47901103770452,67.66460336025783,71.87040126430237,99.39056323338173,34.24969681602726,100.88273925264957,21.05657058002378,43.93734788146923,87.24718336674225,172.3719093853157,40.183178979638235,190.21628751924712,42.84636535755187,21.1673962573756,53.309211707532974,29.868977127763237,35.13834541764303,13.010060827349223,41.622563748876665,4.297812348047449,9.086109247388304,21.67924815466956,76.99548073249277,42.36949827883312,8.432429552028387,54.59371372186667,53.85788257440973,45.18019354511818,39.44678781032047,172.46389903002114,50.728055889036696,66.5246850363052,97.22698001787472,46.673810382081975,5.216938548040786,14.109536510432154,12.246043808115598,65.53533521666049,51.20075487764052,23.574605650385816,23.413218742470505,55.82084788220897,15.835203529081413,15.383416773557899,27.43424886804499,20.44434654460525,21.568559799476645,4.769304747006562,20.3081094543657,33.18874324579518,36.3784004720704,76.69279868090408,58.7162855018674,12.802132288489053,26.297346630408644,14.46657202812476,57.999379122441994,26.440264841303023,35.22887839975775,35.75650748665357,48.947180070598165,40.19169436818468,23.96928657977602,58.324842737444676,35.21906375725738,33.31163952574459,37.926447504097005,101.35678031584108,45.3438152697652,45.088569391374676,33.92299418962849,16.396862221933024,19.538367062584115,33.68151634778562,40.76988725387322,40.96830818200266,7.24089227488724,54.71924184205981,6.467747352175018,2.0125529444929784,59.09078264318907,64.69563468198434,30.069614640335107,58.316033953579286,32.25917403236742,57.64100435100663,55.26895700149987,40.950221237158836,4.691083064130574,34.126153845632714
AOI5 Absolute Saccade Angles,-76.64609065679485,58.947533359275155,-136.48743691070825,172.2936733788947,141.23933030202318,-21.243489050189634,-38.76838135929612,173.45290913173227,-89.90699980112431,62.52677278544164,65.51777280797948,-114.89471113943837,45.461866683953104,-161.37057562235879,-37.935691369239734,6.810211034788343,-32.97079514407588,2.9953799260566343,-168.96824892054724,12.0715748652478,84.43281460008038,-160.37864990636342,96.72199674814472,36.55081171177963,-54.05350057895926,-70.708185004042,136.45856853273574,-169.2086593889119,-176.5816261525908,-70.33049701856262,16.168504509507066,-34.01155174192021,14.820921048994572,103.47854052112709,-169.04157313839025,-39.01703235618477,53.2738039812267,-41.96059220567245,-96.2982434569737,161.3932426272663,-78.76168612632358,79.39702613631337,-144.84338282406853,53.957307142025556,-106.03746861514956,-91.81890423943807,105.93792592656466,29.39558373897191,-5.031578629549534,176.05256209233883,-82.67168411330155,169.12034567876282,4.669205731525193,37.64560149238367,-130.67085489750855,97.22858402290713,-140.48000386133094,35.30296604105315,-58.956822313441144,56.392668351613246,179.13466615415774,-108.01621471746077,121.3643224975433,172.18862570475687,100.11203620843283,-74.19956358108608,-79.814877993078,144.1506704663946,9.024937050405056,54.51448661479267,-16.531588813333734,67.84004304613988,-178.31868555824406,-99.53057615943814,-174.22160735310172,155.05773649731614,144.17692665776278,-13.75375047575904,113.9916700855681,-66.25153409556395,66.82747990557547,172.90945066794345,28.089313965903074,168.66663107787247,-117.23978076476735,171.54595745661962,155.65393703334914,15.973035737922158,4.66420712632529,67.23391507052546,-69.65503103698816,-9.662182690140428,99.27559555630341,141.79112375827302,-52.204858689444556,-47.26956190426692,135.18329848961096,51.631497683951636,-163.911649618848,-178.52753350926818
AOI5 Relative Saccade Angles,44.40637598393,15.434970269983404,128.78111028960294,148.94565692312844,17.517180647787207,162.4751076908935,32.221290491028384,83.35990893285658,27.566227413434042,177.00899997746214,0.41248394741784883,19.64342217660854,26.832442306311883,56.565115746880956,135.2540975959719,140.21899382113574,144.0338249298675,8.036371153396125,1.0398237857950423,107.63876026516742,64.8114645064438,77.10064665450813,119.82881496363491,89.3956877092611,163.34531557491727,27.1667535367777,125.6672279216476,172.62703323632113,73.74887086597187,93.50099847193032,129.8199437485727,131.16752720908525,91.34238052786749,92.52011365951732,49.97545921779454,87.70916366258854,84.76560381310085,125.66234874869875,77.69148608423995,60.15492875358984,21.841287737363057,44.24040896038189,18.80068996609408,20.005224242824884,165.7814356242885,17.75683016600273,103.45765781240725,145.57283763147854,1.0841407218883863,78.7242462056404,71.7920297920644,15.548860052762352,147.02360423914152,11.68354361010779,47.89943892041567,57.70858788423808,4.217030097615902,85.74021164550571,64.65050933494561,57.2580021974555,107.15088087161853,49.38053721500408,129.17569679278643,107.92341050367594,5.6884002104811175,174.38468558800807,43.965548459472586,44.874266584010485,134.51045043561237,108.9539245718736,95.62836814052636,66.15872860438394,101.21189060119407,105.30896880633642,149.27934385041786,169.11919016044664,22.069322866478185,52.254579438672856,0.24320418113204986,46.92098599886057,73.91802923763203,35.17986329795963,39.42268288803061,105.90641184263983,108.78573822138698,164.1079795767295,40.31909870457303,168.6911713884031,117.43029205579984,43.111053892486375,120.00715165315225,71.06222175355614,137.48447179803043,13.995982447717559,175.06470321482237,2.4528603938778737,96.44819919434069,35.54314730279962,165.38411610957982,
