,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
AOI6 Saccade Lengths,176.1589507361021,31.471357259258774,37.90846293478359,51.28570418901249,68.50731446124318,31.692744908862156,58.3512322772036,16.686324655555527,47.26808944822879,16.80540766911829,20.143770488531718,56.14902000458611,3.494858432623206,21.495126108599997,19.548222174420406,55.21089557696236,6.469114528708431,35.42638398950056,2.9521548706195904,122.91851992838966,134.98292610539005,29.970859804162842,157.70820831102012,97.29102723723258,33.65034546090981,4.076013202258592,17.483111424249113,27.21622291729189,52.115311096508115,57.17095669169769,2.8131568299030114,56.87436551136455,20.24304979182352,18.5523885633748,77.93030895997856,22.815490281821816,70.51700950294423,76.64957115434919,38.111737216649196,28.759875988582774,26.396864725876622,58.90975897049505,19.627002801815493,11.066626606353596,27.329376977563896,78.32457127093501,36.605693177062136,11.872947714308147,24.61001630668,60.23725496380198,26.40663351510908,67.30521239726052,34.91953566946582,12.437674270704012,4.998660949404729,39.62080217026906,29.17834918663755,53.36486434355667,194.86830189846827,24.12857295257877,52.10147340901737,25.354591618919994,57.45244620809996,30.49743751111782,60.28889987198094,68.00572383629559,72.94108520986603,26.472452395335747,26.457396886300614,10.780252985556153,15.86122348558558
AOI6 Absolute Saccade Angles,-166.40273934714472,-60.70120111814317,35.84245254216693,84.43769922361253,-60.82178495315374,-4.321987057620486,90.84739107595637,52.09503210913373,-104.8704076783869,130.46134500846884,-133.919958804087,145.03492634144348,97.57301196387957,-25.51084897354498,-61.7281337717815,-52.57110967055389,-172.8551583775852,88.09326017943562,-14.884599355230618,-164.1236124037612,5.086112208973593,100.74405197375665,168.18539430830606,-13.857635089370342,-35.36148424475158,-0.9820152399700425,-90.61206063610484,-162.35784694621893,112.725120887829,-127.643101425881,-52.13083332009305,78.57919864922248,47.42132485737638,-115.97218111369757,-157.07460027610793,88.08991834495995,-40.947991399821426,112.13794758558765,177.6448197042064,-41.78337023400405,-24.57850872695854,-36.05597529365657,2.2555608530701448,65.05374716344186,55.38336232273841,24.635426423619453,-69.52838918278518,166.98237677524492,149.64854864888244,-165.5740014342458,-123.7220358759287,-159.94487989246483,65.7864095386701,-135.96160351156186,-71.24952519899874,117.87679824896603,114.01462542291677,-0.5563718906048771,-3.0335675145685146,30.041136125688432,-0.3968725266874116,-147.70170949695273,-162.31489474406874,112.89921170262629,-179.9591162123915,-179.81964635904689,-167.11642020262948,-151.34665426102484,-71.2258606157104,-54.1571511269426,59.430731125419065
AOI6 Relative Saccade Angles,74.29846177099846,83.45634633968989,131.40475331855438,34.74051582323372,123.50020210446675,84.83062186642316,141.2476410331774,23.034560212479363,55.33175268685571,84.3813038125558,98.95488514553048,132.53808562243609,56.91613906257546,143.78271520176347,170.84297589877238,59.7159512929687,80.9484185570208,77.02214046533376,30.76098695146941,10.790275387265197,84.34206023521696,112.55865766545058,2.043029397676392,158.49615084461877,145.62053099521847,90.36995460386522,108.25421368988587,95.08296783404792,60.36822231370997,104.48773189421205,49.28996803068447,148.8421262081539,16.606494028926047,138.89758083758966,65.16451862106787,50.96209025521862,26.914061014590928,114.49312788138124,39.428189938210465,162.7951384929545,168.52253343330196,141.68846385327328,117.2018136896283,170.32961515929654,149.25206410088106,85.83618439359537,56.51076595803008,162.66617187363752,135.22255008312825,138.14803444168288,143.77715598346387,45.731289431134904,21.748013050231958,115.28792168743686,9.126323447964735,176.13782717395077,65.42900268647837,177.5228043760364,146.92529635974307,149.56199134762417,32.695163029734694,165.38681475288402,95.21410644669503,112.85832791501778,179.8605301466554,167.29677384358257,164.23023405839535,99.87920635468556,162.9312905112322,66.41211774763833,
