,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI2 Saccade Lengths,30.309148110774757,27.818820398900318,80.9048101922192,37.275318627754494,14.288522991429454,279.41457649008504,18.84423726513087,38.86866205200167,57.141176207751485,256.2421741879623,50.96659671747005,3.0830413483483476,122.35186003097924,73.32528007582154,150.03957502060047,65.24605287712568,39.802679968786926
AOI2 Absolute Saccade Angles,174.10761635642925,-20.70203528288342,-29.145537491309483,160.69088993596617,-170.51494681911083,7.694867438186123,-15.724254163391414,-97.05236700787157,90.29108784689656,-179.93071775960516,-85.36464548175313,-145.67641364015878,13.222349648799709,13.632226931501155,-177.51118943144752,-149.57104190884246,120.26013458245916
AOI2 Relative Saccade Angles,14.809651639312662,171.55649779157395,9.836427427275638,151.20583675507697,1.790185742703071,156.58087839842244,98.67188715551987,7.343454854768086,90.22180560650169,85.433927722148,119.68823184159439,21.101236711041537,179.59012271729856,11.143416362948683,152.05985247739494,89.83117649130159,
