,Mean,Standard Deviation
NOT_AOI Saccade Length,39.534967297108956,29.94943158320752
NOT_AOI Absolute Saccade Angles,5.080042586042021,99.732913700564
NOT_AOI Relative Saccade Angles,110.24619519647905,55.33936437797092
