,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI6 Saccade Lengths,242.89459090907079,73.1009522839385,92.6541876903265,70.88093389719228,53.216916159988386,17.578543312083077,41.8842019816339,26.033163122988743,87.1001969367304,73.57024896317883,54.98136858970005,77.69582580813503,37.042567819249825,46.17957036738354,19.802894899131015,47.8806434326717,118.7164505052515
AOI6 Absolute Saccade Angles,-178.95712580593712,156.7984407578135,-17.720652513120463,9.705537512492752,53.95946490619837,-20.748234844257887,-121.39159055717494,2.070417011256586,-166.87337487584455,50.81772844663403,-10.97017180260649,-170.25195679273287,104.39738839208165,-37.34058309897243,24.849339740503094,157.99562423279605,-35.061510952790194
AOI6 Relative Saccade Angles,155.75556656375056,5.480906729066038,152.5738099743868,135.74607260629438,105.29230024954376,79.35664428708299,56.53799243156851,11.056208112898865,37.69110332247858,118.21209975075948,20.718215009873656,94.64934518481449,38.262028508945924,117.81007716052447,46.85371550770707,13.057135185586219,
