,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
AOI4 Saccade Lengths,267.6472110297673,150.3426902589268,30.486468627400146,123.30307904653029,70.22319409316337,30.745423776406685,169.3498496139823,130.77266929922223,150.12666901243017,43.61121636815151,136.75602423927316,24.66650864863267,29.815368934491527,59.11421889424711,57.83481574526084,34.95168890584163,83.31227586480179,35.89813466895513,75.79500130491203,45.19006057637783,56.880229474594856,15.977497570854842,58.46486917061875,76.49655848120877,47.75568923641457,38.981449927481236,48.160497899755136,92.9886312575871,77.50481383835337,50.822134271219056,87.274427386138,9.768198595299188,16.059859246558297,75.40588540111087,63.220158558713955,80.92516273259076,12.104871059216126,107.57673665355365,28.004183587574634,57.993095334918486,10.476895113164577,48.39266637557388,27.02885880805167,13.375238267011053,123.18400698647984,29.888354477723507,43.32047936723723,19.011355252114242,42.218643066234854,23.544106158468082,89.76653838889698,69.47994795636845,68.87306055757308,96.01710277006076,51.214167710936216,71.26272664702385,112.7152722462804,82.93336278129219,65.28220833952615,50.29250950416283,27.990260782243514,104.16848330133982,45.48779739795527,63.114126743453504,76.00168991723403,139.49157361586805,182.8135084520478,103.27114110629833,47.30378828248048,40.1052524909216,49.225739480919515,32.95136120405747,48.74962880764291,22.64938030969331,58.83691657005589,64.8818961642073,33.57285668701844,101.65738450430291,51.82283794770337,29.68443880155841,35.82116403103519,38.03282677788659,118.36905084067222,37.2379752308041,129.51197828859046,74.92569676427613,15.562751226981561,18.17144780854299,56.31743120436334,33.68595992474526,62.33326115558431,40.761183587918296,96.000832604479,74.54342135506982,45.49784344288976,47.46576830534512,182.38449166031734
AOI4 Absolute Saccade Angles,169.16840295603603,-4.05308396728046,-51.5981160205779,1.159004666509264,-178.09434347033695,-125.14095769794177,10.535565799789243,156.48526325557398,-166.04315102978657,123.27025551652746,-23.788453323549568,75.03044636756071,-28.85634302812381,-25.735330588942855,21.010566824438992,81.09311556735918,-179.41877946000056,7.081019472264662,-179.12604306920548,-155.19045595013083,-19.496641268495036,-63.00733630318129,78.2167170638929,-133.3882380513385,149.26952695010868,-33.93487798335299,123.86299273274197,-41.1203186751783,24.99559419317166,39.159698006978005,173.27689900884138,-104.0041672409749,166.66041611692293,-58.960023702127735,-1.6661172494821466,172.59740347666718,18.40662942987875,-174.49065939407066,170.27016069171992,57.51406695666502,-12.80953827455954,-90.05237299579483,90.16478220304752,-106.16162968914274,15.372382752061071,-91.1831478737101,-29.383096856437902,132.0619620360072,164.70176694875153,-68.26342935713033,131.51046441707638,-157.99988477871668,26.680846439572814,-1.6114429611756926,-27.409842804558757,163.63575609394658,-140.10415214685383,179.2567216442035,125.62459180519626,10.108131495564155,-56.05463656114446,-15.326136158767124,125.96347550596866,-2.8019278352394115,-141.47562059997247,5.315392249534431,173.97882899057683,156.92990922219138,-43.350252935124075,-120.37097782789886,151.07238444459946,-63.20236949576403,115.37090294844656,73.169754103992,-117.47813721390004,154.0083660600697,62.394386914398034,-3.132731508604672,8.179898614080845,166.01820588974593,-176.2804375495196,-179.71808257883407,1.7954561361896222,-40.984877276258835,-23.83655077053579,58.31187625927306,37.24823082812918,-16.42110971961263,-155.9896439269256,171.58498201131889,155.94812235846695,-138.15056404196054,13.099853963733556,179.88664863659977,-137.71601270182836,-109.77076317532551,24.976384592538253
AOI4 Relative Saccade Angles,6.778513076683498,132.45496794670257,127.24287931291282,0.7466518631538144,127.04661422760485,44.32347650226899,34.05030254421527,142.52841428536055,109.31340654631403,32.94129115992298,81.18110030888973,76.11321060431548,176.87898756081904,133.25410258661813,119.91745125707983,80.51189502735974,6.499798932265219,6.207062541470138,156.06441288092537,44.30618531836423,136.48930496531375,38.775946632925816,31.604955115231384,102.65776500144716,3.204404933461669,22.20212928390504,15.016688592079742,113.88408713165003,165.83589618619362,45.88279899813664,97.28106624981626,90.66458335789784,45.62043981905067,122.7060935473544,5.73647927385069,25.80922595321158,12.8972888239494,164.76082008579056,67.24390626494511,109.67639476877544,102.75716527876472,0.21715519884232104,16.32641189219024,58.46598755879619,73.44446937422883,118.19994898272782,18.554941107554928,147.36019508725565,52.965196305881854,19.77389377420672,109.51034919579304,4.680731218289477,151.7077105992515,154.20160015661693,11.045598898505315,123.73990824080036,139.36087379105732,126.36787016099277,64.4835396903679,113.83723194329139,139.27149959762266,38.710388335264206,51.23459665879192,41.32630723526694,33.2089871504931,11.33656325895761,162.95108023161455,20.280162157315438,102.9792751072252,91.44336227249833,34.274753940363496,1.426727555789422,137.79885115554546,10.64789131789203,91.48650327396972,88.38602085432835,114.47288157699728,168.68736987731447,22.161692724334888,162.2986434392656,176.56235497068553,1.5135387150236956,137.21966658755153,162.85167349427695,97.85157297019114,158.9363545688561,126.33065945225817,40.43146579268705,147.57462593824448,164.3631403471481,114.09868640042751,28.7495819943059,13.213205327133783,137.60266133842813,152.05475047349714,45.25285223213625,
