,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
AOI3 Saccade Lengths,39.53998814682437,92.47390513952088,30.66090683240589,66.66780614102395,67.29747923540883,111.86501331058952,103.88587327563391,71.6375505346043,75.59293614713806,76.6407587721228,100.21654999361978,32.168081614683594,50.861714290608056,25.79185451772065,60.31091014333709,94.2296831833908,93.5105391070849,270.13020220810705,131.59883458208864,49.535863908860684,18.916775435684293,117.99707426257064,226.38810870426184,65.76183587191498,49.91660767299315,40.12310243549499,48.093396661664414,71.24268176217586,37.05748257043779,76.28206249567408,76.46526103694964,144.22927629980444,45.85771240976306,27.570680402204616,146.6828894618902,278.75135475359406,50.83396309677275,43.58146169768482,20.450057335403283,35.41201509278563
AOI3 Absolute Saccade Angles,-142.40914228910964,22.119677988258267,177.69499728377318,-154.52924888422965,122.6938643698549,-32.29378742520439,159.5378828685206,20.281518148955353,-129.60706296926446,67.32766140457082,-35.41511414304126,-36.55900922427524,143.99031104452095,-14.65373444502706,106.23817292351893,-118.7657834630128,120.54933012666473,0.5686727890127451,-141.55928784203937,153.28967654949744,-156.44956755548247,171.92296099085462,10.239912975372224,175.46032377973603,-113.16366885223769,66.99364958560078,-154.62241764249825,5.563022534004608,142.57333661697274,-43.75111263238796,28.987775931990207,172.27390350345172,-41.28897723385321,141.06193473303142,175.99382251359185,-4.941154370805974,-45.98166659249581,132.89407718827516,-104.38406358489814,98.35050364611891
AOI3 Relative Saccade Angles,15.471179722632117,24.424680704485123,152.2242461680028,97.22311325408455,25.012348204940718,11.831670293724981,40.743635280434766,30.111418881780192,16.934724373835284,77.25722445238792,178.856104918766,0.5493202687961755,21.35595451045201,59.108092631454014,45.00395638653171,59.31511358967751,60.01934266234803,37.87203936894791,114.84896439153677,129.73924410497992,148.3725285463371,18.31695198451763,14.779589195636202,108.6239926319737,0.15731843783847368,41.61606722809901,19.81455982349716,42.98968591703188,6.324449249360694,107.26111143562183,36.7138724285385,33.562880737304916,2.3509119668846368,145.06811221943957,0.9349768843978329,138.95948777831015,1.1242562192290158,57.2781407731733,22.734567231017046,
