,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
AOI2 Saccade Lengths,29.545065507302116,85.71776691731215,27.742964881764845,64.01306197924166,99.22182186592238,69.41442005968273,2.7390552126489283,20.127162644034676,29.084297102672735,81.18671993092885,91.15482499970851,21.650976461662516,49.27125884361394,37.92531802320819,75.19746082168886,22.359482034465845,35.170458779002985,67.2867206103866,71.32994234213096,20.50577892993071,80.9281362838792,42.05635853934775,62.55961337477383,55.28485783273978,15.766582910685408,48.75269010629298,63.18481871369621,62.581713024624364,24.68066032104425,32.73140246043644,62.575228675163906,131.93243345262684,50.111386972764045,96.56637085915388,41.148483343165175,36.98366716705133,182.80601796618305,244.53627833096942,88.48341197558133,91.54488089475903,41.99984863848364,71.09811312788558,56.78271375568474,17.307630921696948,52.406723655243475,62.3015671029408,57.78414897106165,54.28464952098374,4.82390932680722
AOI2 Absolute Saccade Angles,-152.22867795836817,-13.48766800763319,-122.28156105801081,70.5429783002644,-176.3207078915603,-12.599790128173268,-75.46424474735797,121.91328327850574,-65.777786061194,12.574171704531176,-168.8967562649799,43.33534716752486,-95.2966079042338,156.2477313306394,38.20171772404099,171.26929794461924,-64.81140466213084,-33.56854023989307,100.34479086835329,-143.21684015476885,-48.34230745657563,43.42651214659369,124.52899561952265,-99.21565609895698,-30.703257576698984,113.61577929954731,174.81172556491308,6.581356717795808,-106.88215407355608,-157.8441860059653,172.29491316225923,-7.221050254107559,-28.01938466527707,28.01588251390372,138.51821794678017,-118.7387575932567,-166.04404051740548,2.97151281631627,-6.626756347308665,163.2262806282602,-149.89875661230167,130.3325620122762,15.810056916564848,-158.92185276913557,-71.87391759402557,-0.9532699116085042,126.07345470458284,-55.64863277339604,68.33442048864428
AOI2 Relative Saccade Angles,41.25899004926506,71.2061069496224,12.824539358275198,66.86368619182467,16.279082236612997,117.1355453808153,17.377528025863707,7.6910693396997365,101.64804223427483,1.4709279695110657,32.23210343250474,41.368044928241346,71.54433923487316,61.95398639340162,46.93241977942178,56.080702606750066,148.75713557776223,46.086668891753654,63.56163102312211,85.1254673018068,88.23118039683068,98.89751652707105,43.744651718479616,111.48760147774203,35.68096312375372,118.80405373463422,11.769631152882743,66.5364892086481,129.0379680675908,150.1390991682245,0.4840365836332092,159.20166558883048,123.9647328208192,69.49766456712355,77.25697554003686,132.6947170758512,10.984446666278258,170.40173083637507,10.146963024431141,133.12503724056185,100.23131862457788,65.47749490428865,5.268090314299603,92.95206482489003,109.07935231758293,52.973275383808655,1.7220874779788746,56.016946737959685,
