,0,1,2,3,4,5,6
AOI5 Saccade Lengths,54.49907680763739,206.2897725434142,145.9897094870437,66.71241357182944,34.099751571095396,36.18324121065216,234.1566075260866
AOI5 Absolute Saccade Angles,162.5620538575949,178.04880076979114,-164.51776705502309,126.15716433604392,-131.12859207971465,25.589964988422274,8.160064405273081
AOI5 Relative Saccade Angles,164.51325308780372,162.5665678248142,110.67493139106698,77.28575641575856,23.28144293186308,162.5700994168508,
