,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AOI2 Saccade Lengths,101.17900143971225,13.71539626980108,80.74620361360927,43.98191009923602,23.212955653025755,75.11189105874195,61.53255488917,225.6870127458934,40.268731854482986,84.00797824567091,87.25780235050323,48.896315782988346,55.72875129751667,60.07234281152592,57.27557674343862,129.7421224639871,135.87662236867385,93.86022461955581,41.04164509971206,34.2376753107914
AOI2 Absolute Saccade Angles,172.6335526030731,-8.832286566813062,179.97558811814528,-31.724910585809948,4.967718600805952,100.43843569439646,-51.15401687335501,174.18415020525802,-83.6559636707257,51.84318555150251,-10.06150345013355,-106.45957797782893,-7.303975174551516,100.8791122252959,-145.88669362964743,162.07753270792242,-173.43920444430177,-7.212741750330804,-105.559509011986,108.85047059961954
AOI2 Relative Saccade Angles,1.4658391698861553,8.807874684958325,31.700498703955216,143.30737081338413,84.52928290640948,28.407547432248524,45.33816707861304,77.84011387598372,44.500850777771795,118.09531099836394,83.60192547230463,80.84439719672258,71.81691260015259,66.76580585494332,127.96422633756985,155.51673715222418,13.77353730602905,81.65323273834483,34.40997961160551,
