,Mean,Standard Deviation
AOI4 Saccade Length,80.98158676878705,69.59040198746685
AOI4 Absolute Saccade Angles,8.390297415068005,109.83961964214026
AOI4 Relative Saccade Angles,94.36081766510328,58.59350410393895
