,Mean,Standard Deviation
AOI3 Saccade Length,53.350542262499964,34.58358136087142
AOI3 Absolute Saccade Angles,18.801688088835697,110.27562205800187
AOI3 Relative Saccade Angles,85.92439574249546,56.91799644028862
