,0,1,2,3,4,5,6,7,8,9,10
AOI1 Saccade Lengths,71.74341654023011,142.6894049294701,47.29616486862651,52.23309241545962,9.360176670523142,180.24219240126592,38.82063806123821,23.49296146318461,55.411253744801826,25.519672083435488,98.03031650488667
AOI1 Absolute Saccade Angles,115.17819596161293,-14.262830315912419,65.04623132088835,-5.361844767066133,-52.02221250955216,174.62781647497553,-20.57719537279789,129.85692106662955,-116.27584142649222,33.42081954920956,17.88111642812293
AOI1 Relative Saccade Angles,50.55897372247467,100.69093836319924,109.5919239120455,133.33963225751398,46.650028984527694,15.20501184777342,29.565883560572576,66.13276249312175,30.30333902429824,164.46029687891337,
