,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
AOI5 Saccade Lengths,182.15598110287172,25.38789315073725,27.899808026654952,101.07511560490167,32.33466565982634,60.118412504198325,174.70115497357918,42.79839771739884,126.00937499349124,20.716476827234413,230.72525925152533,88.80472066464839,136.53793026446738,14.326871869055424,42.215948278226556,9.469740975959501,56.4844164516509,242.30779253618314,70.72155632093106,253.7801653762752,125.73244149918378,105.27737060479234,97.543996646598,49.238456407393066,48.73629526065464,105.85612825240929,113.28960143271082,61.59139159927754,216.07683088456048,19.50864074277561,93.10030277173007,117.33451596091146,237.83797306644811,56.077437393171685,229.37481777557915,20.431918633874464,64.31092203715764,127.85729348629549,76.54927119465187,91.39407454502201,142.48185110015774,64.58088287180061,53.83990826516994,173.41805711213885,143.3519944593255,57.08520523612194,26.699615469800193,223.19525563553995,9.664439660896308,40.18885020999704,38.79080976924581,52.47298136645529,14.09928525278419,18.188277102635325,23.03377749103052,47.7667062318996,149.2716743090108,73.72523747633484,55.402766442367195,62.61475910462604,57.133807730550195,58.090948704265166,194.79910419036986,97.9000374913885,19.783206040910255,23.302977336897747,158.8186101653585,45.340614301301194,29.98161451979941,41.93221953670023
AOI5 Absolute Saccade Angles,-157.47151311181634,174.76310203570813,-173.3227837072494,22.492386645687734,140.99706904063876,-112.20911584857193,8.736640379855965,98.45791213376538,-16.622772404267547,127.24782312187769,-166.067718883488,151.3674998941533,-5.744696586411528,126.30044880301116,-126.22943683412973,-73.8264224534569,171.72439298885337,-0.35787866819447367,165.42896996544434,172.53400930654124,-19.845649585684072,-171.44644539960942,9.425175814127826,-6.552885535780564,147.64699550266096,11.888415048208314,-23.455305137764007,-170.86354955544712,163.63031476663585,48.84417380290623,-49.76364339326954,24.931675728532646,178.43936413029925,-6.264277676685967,-0.2562829298334529,-5.613151259078105,159.14390675066173,-147.30194510219403,134.0598858644703,-166.1799834390041,8.468810144287017,-14.08645248418931,-35.725261237804844,18.78634593278046,-179.20323200389095,-88.01810443670715,-153.45761127319372,162.42963193570904,-39.46327125899618,-152.4696201769173,59.93452877651557,-92.76457816878091,3.1468686181565104,30.009340025439737,-164.12228811851548,-34.43032136965103,31.417557571705668,-104.96474990738844,105.97244140490557,-69.72869550713578,7.484311696032386,23.874150110711373,-179.77532074692033,-164.94499172867864,59.04612081627873,104.77485006506912,0.7341251115475657,-157.3713276043769,-174.63562092353362,138.8969255840449
AOI5 Relative Saccade Angles,152.23461514752447,168.08588574295752,15.815170352937127,61.49531760504898,73.20618488921066,59.05424377157214,90.2787282460906,64.91931546196707,36.12940447385478,113.31554200536567,137.43521877764127,22.88780351943518,47.95485461057729,72.52988563714091,127.59698561932717,65.55081544231022,7.917728342952184,14.2131513663612,172.8949606589031,12.379658892225299,28.399204186074652,0.871621213737243,164.0219386500916,25.80011896155848,44.24141954554735,144.6562798140277,32.591755582316914,154.49386432208294,65.21385903627039,81.39218280382423,105.30468087819781,26.492311598233393,4.70364180698522,173.99200525314745,174.64313167075534,15.242941990260192,126.44585185285568,101.36183096666427,120.23986930347438,5.351206416708873,157.44473737152367,158.36119124638446,125.4883928294147,17.98957793667142,88.8148724328162,114.56049316351343,135.88724320890273,21.892903194705195,66.99365108207891,32.40414895343284,27.30089305470353,84.08855321306258,153.1375285927168,14.131628143955211,50.308033251135555,114.1521210586433,43.617692520905884,30.93719131229399,4.298863087958679,102.78699279683184,163.610161585321,23.649470857631684,165.16967098175832,43.991112544957346,134.2712707512096,75.95927504647845,21.894547284075536,162.73570668084326,133.53254650757853,
