,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
AOI1 Saccade Lengths,60.58350968609279,70.24545957391038,64.19378231614134,56.093861577525416,36.7001645902356,12.352802514119906,154.29849216629617,219.38358404662563,161.82930363401036,98.09169977673905,75.45316540825463,69.53834772763895,47.64564944060844,143.00842961702216,40.22312367615568,103.9991596573823,50.30231088945873,90.96227153166592,47.96891530131362,16.92459389058473,158.62183069084548,37.10879500282683,15.454417454769834,121.75945958418318,71.29498987125208,45.973822358238536,206.74416880794865,76.71431653997328,315.6186087365209,9.226005196674137,33.35576628076171,152.90124945152797,141.76928742054972,1.2241027864956282,103.9553977745295,128.04309513540753,119.00955034593001,76.59297698270153
AOI1 Absolute Saccade Angles,125.44083209313106,-91.96966795267815,108.28155517975318,-65.50458404765537,-13.092319353594794,117.05794722906661,177.93355930805285,14.018336235967242,-152.5962709825863,8.279728061094785,124.62791449844109,-35.33065468352857,17.6773406698891,173.487421774929,-40.0645862526151,18.093894329450325,-167.24870827889356,-177.01165960347683,-88.19651732726744,27.283772915645176,6.549197143064048,160.19515915876775,175.38820613740208,-160.2495814932824,113.99146865979928,-163.0249315323021,176.12417313751538,-11.932840208418074,1.209107371953415,-176.07631553168187,-22.32108319882699,-161.32081825806338,24.05692832362329,16.955183414967827,-166.74739224112818,-173.04344635518916,21.530951997049872,173.72821752964904
AOI1 Relative Saccade Angles,37.4105000458092,20.251223132431313,6.213860772591468,127.58773530593943,49.849733417338584,119.12438792101376,16.084776927914394,13.385392781446468,19.124000956318927,63.6518135626537,20.041430818030346,126.99200464658234,24.189918894960115,33.55200802754409,121.84151941793459,5.342602608343876,170.2370486754168,91.18485772379064,64.51970975708738,159.2654242274189,26.354037984296287,164.8069530213657,155.63778763068447,94.24105015308164,97.01640019210137,159.1491046698175,8.057013345933472,166.85805241962854,2.714577096364721,26.244767667145123,41.00026494076363,5.3777465816866545,172.89825509134457,3.7025756560960135,173.70394588593905,14.574398352239,27.80273446740085,
