,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
AOI4 Saccade Lengths,255.83418563560355,60.38339747707199,29.647944628476687,55.70911733957314,60.22207674022488,30.53414734003504,13.849527335865785,90.21188653755469,145.65349169056495,211.8929171193726,88.97318714741569,89.63853031700113,183.69014816469064,76.35136054146416,53.6341241796541,71.32172758333597,35.483207183965845,224.27914767265622,246.57407649953714,195.52033002265446,58.673774303658654,62.05403542828847,60.190228334821334,114.91406894156192,330.2814560709534,44.40315000522577,90.93834937835746,355.85049726792727,279.4116155283372,134.1629629479361,284.39454000976673,240.50191285638857,45.71035549812001,80.17999972142162,43.35890420180309,226.60143829688337,39.800170205717166,137.13680942498732,281.1335072983098,46.96686406404387,183.75679978023007,70.51740566931761,156.59935987532901,65.73676891109122,137.7785341014204,28.978421692212912,55.97666268079922,14.606411470622092,84.81068468375928,26.997652070820934,120.71492889343405,158.498977450356,232.86223267270097,198.86146397651214,193.2477663083469,172.99773758127344,37.72596585062459,64.7347324339639,5.7621070107312935,53.76514153035536,69.7487180438494,43.34463382531382,98.31948161968339,185.48185970540501,91.200020604977,45.427547123981135,159.37262288953127,60.72394690057411,78.2640753113533,84.31149321455838,26.70953103570489,46.710548528608214,46.867128603594274,46.30786153149563,35.78039592638104,128.02072356541305,62.02289754498555,223.94890988332142
AOI4 Absolute Saccade Angles,8.54150410007388,-130.79916891462906,128.0437421449012,-35.355991298772054,-5.594596888886024,153.04262402688246,125.90190021885991,-171.9506829800511,177.7195273506438,13.496371478395444,-163.09219652211854,-153.15800407603533,24.423557586777278,-104.59962399248195,-1.1863397200967976,107.79947438193443,-100.2293167447042,178.70754087101312,-0.5227070532009961,178.99026166665996,37.23000978258918,-56.56485370084657,32.983370611446105,-28.55621953806322,173.66190319764178,-147.83201690498336,171.89706010629908,5.944946715293434,-172.03796943292394,-175.65877870941495,6.7759564382558235,-179.81372798862782,-108.04373767512023,-3.7998374437275113,171.15819266420084,4.026409830992045,-166.00457267795923,169.35323704951702,-3.42706523543505,95.25529486896676,177.92519747497334,-102.97195763645982,-179.23790994642036,56.60293364317191,-8.837267833601365,99.53808481756808,-43.40330900471356,-45.721169733779504,147.29411257806868,-163.2807411098424,-151.0224550582254,2.083042387681958,16.004809449547917,176.8106839881395,-10.67477621781148,176.54277387634136,151.42917288205402,-30.31894837557695,74.45629295354921,161.63611230672993,-178.71564470319356,-159.12994094894424,-18.409793801127403,0.004899998404991677,5.484061076644744,59.82253455913608,-170.58977604911732,-146.80561368946675,56.20928149750986,-150.37557270061865,156.69760150455502,-136.71211171370123,160.13208027823538,109.26546562645397,-67.88380313442003,167.21229987854215,-44.16578475638949,10.126041581402967
AOI4 Relative Saccade Angles,40.65932698529707,78.84291105953024,16.60026655632678,150.23860559011396,21.362779084231512,152.85927619197741,117.85258319891099,169.67021033069489,15.776844127751666,3.411431999486048,170.0658075539168,2.4184383371874234,50.976818420740784,76.58671572761486,71.01418589796879,28.02879112663861,98.93685761571732,0.7697520757858848,0.48703128013903735,38.23974811592921,86.20513651656424,90.45177568770733,118.46040985049068,22.218122735705006,141.49392010262514,139.7290770112824,14.047886608994348,2.017083851782624,176.379190723509,2.4347351476707404,6.589684426883632,108.23000968649242,75.75609976860729,5.041969892071657,12.868217166791215,9.969017491048726,155.3578097274762,7.219697715047953,81.31763989559819,97.33009739399341,100.89715511143315,103.73404769003949,55.84084358959225,114.55979852322672,71.62464734883058,37.05860617771838,177.68213927093407,13.015282311848157,130.5748536879111,167.741713948383,26.894502554092643,166.07823293813402,19.194125461408472,7.485460205950928,7.217550094152839,154.88639900571263,1.7481212576309588,75.22475867087384,92.82018064681931,160.35175700992343,160.4142962457507,39.279852852183154,161.58530620046758,174.52083892176026,125.66152651750866,50.412310608253385,156.2158376403494,23.014895186976588,26.584854198128507,127.07317420517363,113.40971321825619,116.84419199193661,129.13338534821858,2.8507312391259996,55.096103012962175,31.378084634931636,125.70817366220754,
