,Mean,Standard Deviation
AOI6 Saccade Length,62.06864386130976,72.05211049071261
AOI6 Absolute Saccade Angles,64.15981758346472,121.18328426752846
AOI6 Relative Saccade Angles,102.44630738382395,54.00628311854928
