,0,1,2,3,4,5,6,7,8,9
AOI2 Saccade Lengths,323.75746295015716,54.420173579139146,117.8028796218625,53.01693392256388,98.59624153742305,23.776672507140216,69.40909391776071,111.13310897357351,70.43145331836081,55.01021483036478
AOI2 Absolute Saccade Angles,-175.71012123443123,108.68975512411923,11.959169612843288,-92.7677089623613,-166.85443864869737,127.66125823624618,51.192067509133636,-37.93602300792795,160.27043245408788,143.53737069859088
AOI2 Relative Saccade Angles,104.39987635855043,83.26941448872407,75.27312142479542,105.91327031366393,114.51569688494354,103.53080927288745,90.87190948293839,18.20645546201583,163.266938244503,
