,0,1,2,3,4,5
AOI6 Saccade Lengths,36.32330064676572,207.12074409827662,39.72316397577494,34.44051984680239,44.55464555555905,10.249489044679834
AOI6 Absolute Saccade Angles,133.7032915293433,-18.27343489436834,93.26848075708097,151.72304577141244,167.0192205745196,-142.4816982371997
AOI6 Relative Saccade Angles,28.023273576288364,68.4580843485507,121.54543498566854,164.7038251968928,129.50091881171934,
