,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
NOT_AOI Saccade Lengths,170.80642241366414,89.6461500795688,104.53688574080894,38.744823037773514,37.284344230683125,70.94502541992125,49.90584820258887,15.07703333386834,11.455742366754517,13.125084436676083,34.12924534023687,44.521583552561886,28.553393814605528,37.65055924021344,21.972216332387543,114.62067211953267,24.263656788620995,57.04096145857381,41.018946275069084,46.18889486683363,28.637887324761934,35.80300788258215,49.25722129523373,75.25318932780236,120.78797560607029,47.802067714787725,70.11663295167261,37.881612730371444,35.96724956280849,202.75998651987626,107.99428939074319,36.489847782845736,26.776677884164954,198.2659811638582,144.80923119962958,51.41282163021064,46.7626372472914,38.01997719330545,30.202649755045506,23.391403725459977,17.62098425631083,54.694505582864046,120.32204531563625,47.97277619079304,40.04343033392095,113.5229115925251,40.99994009857959,31.84436958889873,23.834655068688857,72.26030090600477,174.6896568031106,146.30842358739463,45.894565325561196,7.227638933496307,67.51497628233685,25.663899291215824,52.68873226985338,349.58970375616644,153.21702274204208,17.87663450825243,28.174927615827357,48.433002194698396,19.81853444755432,143.2746320971131,80.15869081864368,33.733316851197316,26.425105508915184,27.213385359106994,31.379796923009174,30.40866379152915,32.79398352744178,19.4112832135787,17.79626198914774,18.834759209011615,53.259807087453545,68.46147304654563,46.42766709303255,63.01086546377775,21.75320623713319,16.269937477117768,11.579689899206853,7.662296696854858,56.23098137894159,92.98388829074594,16.595305167554773,17.348994216381254,15.397650333371212,83.76886300581779,106.94811479088614,39.65609011614574,97.9833256333998,38.963479643432,60.84350501441399,38.00352256087413,31.102719546505078,83.96206790288986,145.5117641282718,102.83105302244188,65.61435440764404,19.39942401357522,15.41733573198317,156.80478484216155,134.5663392768899,193.53988381773956,91.84410631309264,52.51881041134048,7.647964012998574,10.727792186479158,64.25240404686024,86.03102695482168,172.94811385369206,93.99233344720464,38.29020130543992,32.550782028010445,49.205449811564876,30.068601579186783,52.037769256203994,68.77246978497536,29.8347148326503,11.257436036553056,8.587837707470962,6.667118211237611,5.434041907870191,4.755810929665874,4.431890788123073,32.489656419690334,26.821547673768524,21.57763645971567,42.18204883808528,24.58446648371093,50.81228107894639,22.43527834432376,42.013557063705285,28.015559040914358,24.212565895620678,20.453211487482182,50.538800658992315,37.82478188334757,31.201384464395485
NOT_AOI Absolute Saccade Angles,-143.79752441319033,-122.22233799848081,-176.51203919268195,126.14584061245358,168.18446678149462,141.54810133031947,88.10007720980694,101.44574497352293,32.64466356291002,56.127666689788946,78.16124217604123,59.71755373168174,26.91254732840563,-44.27541202166421,-88.09706785169125,-83.7429943149617,-154.70691021641906,-107.81053754252771,148.7266075105224,-128.1464235174492,171.24407008468094,-166.83375415986035,-99.46148269877654,76.7800991000123,66.59837450900892,80.19870344122492,79.82189506484208,-66.94310479886222,-87.78759641435569,56.70537921495691,61.20937561736011,61.8249823995661,62.380298640474415,-164.42875355482445,-119.1774169903131,-177.66914852247825,-109.94766506612852,-106.37261046976548,-102.28527288035662,-97.37872655080133,-91.16533512533155,84.7427243236498,31.801566074494993,31.92639463028622,32.01028693542681,52.9829530035362,54.30891998000552,55.366136376447116,56.70881060410124,-136.88256286897274,-124.99972466975244,-119.60010373764028,-13.93611434941224,-157.56371985888367,-16.613737003802736,-86.07986884653242,-127.0829280534959,90.19728930752643,84.47759866314082,83.6298469908161,37.52548911843238,137.6223892206224,178.48614331742561,-119.18667624322208,-88.33409066765213,-81.94051506602284,-79.77538248705635,-23.250187930433217,33.82110899324999,137.4975032274635,149.55260595366087,-165.54970721690086,161.76329261795942,104.77024230218126,88.83473206357202,18.74984525320534,35.94502874064243,60.992079235111476,61.78226005975714,62.466718445309645,63.416011368129766,64.90425295349449,-57.48811180543478,-60.90784514197508,150.43044053550486,151.13040133894398,151.5415814019181,-106.60785311532747,116.56472592718893,112.61174870124871,-84.80926712206275,-82.9480583836956,-98.75917045986313,-69.30578610935939,59.6423642077833,42.84898407826328,-119.35170200977704,-120.76871526153474,-122.4816001968969,-129.36688597445084,-125.20364972478933,89.02668347399421,80.08762978033555,86.68238799610349,109.65951639826376,108.22994657398179,-123.4526492170873,-105.15792550545203,-60.83721221433571,-54.903978672105,-58.3519674472216,76.13434515876138,81.14765038776427,84.38303648196832,89.40285228429603,98.58285713009191,173.20027408860133,132.42405351878253,149.0235731868579,70.17757811022847,58.45778380589575,43.79015561693629,26.606553682221573,8.8021680953669,-7.266286008038826,121.96872192841002,122.66395349805306,123.43679520340353,-62.40030912522598,73.1799371889138,-64.31718925793066,66.67453579256036,-78.21632556787353,90.32981070681556,91.44770344663466,92.57816513661045,-112.29148958018709,-100.87710030921164,-100.53546748941292
NOT_AOI Relative Saccade Angles,158.4248135852905,125.7102988057989,122.6578798051355,137.961373830959,153.36363454882488,126.55197587948747,166.65433223628403,111.19891858938709,156.5169968731211,157.9664245137477,161.55631155564052,147.1949935967239,108.81204064993017,136.17834416997295,175.64592646327048,109.03608409854266,133.10362732610866,76.53714505305014,96.8730310279716,119.39049360213015,158.0778242445413,112.62772853891617,3.758418201211188,169.8182754089966,166.39967106778403,179.62319162361715,33.235000136295696,159.15550838450656,35.507024370687404,175.49600359759677,179.384393217794,179.4446837590917,46.80905219529886,134.74866343548868,121.50826846783482,112.27851654365023,176.42494540363697,175.91266241059117,175.09345367044466,173.7866085745302,4.091940551018656,127.0588417508452,179.87517144420877,179.91610769485942,159.0273339318906,178.67403302353068,178.9427836035584,178.6573257723459,13.591373473073984,168.1171618007797,174.60037906788781,74.33601061177195,36.37239449052858,39.05001714491908,110.53386815727032,138.99694079303652,37.28021736102232,174.28030935561438,179.1522483276753,133.89564212761627,79.90309989781,139.1362459031968,117.67281956064771,149.14741442443005,173.6064243983707,177.8348674210335,123.47480544337687,122.9287030763168,76.32360576578647,167.94489727380264,135.10231317056173,147.31299983486025,123.00694968422185,164.06448976139077,109.9151131896333,162.80481651256292,154.95294950553097,179.2098191753543,179.31554161444748,179.05070707717988,178.5117584146353,57.60763524107076,176.58026666345967,31.338285677479906,179.30003919656087,179.58881993702587,78.14943451724558,43.17257904251639,176.0470227740598,17.421015823311453,178.13879126163283,164.18888792383248,150.54661564949626,51.05184968285732,163.20661987047998,17.799313911959686,178.58298674824232,178.28711506463787,173.114714222446,175.8367637503385,34.23033319878353,171.06094630634135,173.40524178423203,157.02287159783975,178.57043017571803,51.682595791069076,161.70527628836473,135.6792867088837,174.0667664577693,176.55201122488336,45.513687394017005,174.9866947709971,176.76461390579593,174.98018419767232,170.81999515420412,105.38258304149056,139.22377943018122,163.40048033192465,101.15400492337058,168.2802056956673,165.33237181104053,162.8163980652853,162.19561441314534,163.93154589659426,50.764992063551155,179.30476843035694,179.22715829464954,5.837104328629507,44.419753685860215,42.50287355315553,49.00827494950897,35.10913863956612,11.45386372531091,178.8821072601809,178.86953831002424,24.869654716797534,168.58561072902455,179.65836718020128,
