,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AOI2 Saccade Lengths,246.1664610662928,45.53142546972029,22.782132940816698,38.16520772285393,132.66339481523113,73.76588909578079,159.009728641479,24.272187751715517,34.405500765412285,247.1749876208809,51.88124780991967,61.730186274054795,87.56650420814958,30.389519174516526,44.2681921378238,185.34818975968216,142.50898187147197,80.05080741298285
AOI2 Absolute Saccade Angles,-166.8607321438437,80.07266313677994,48.78265778612848,-94.12962786918865,-13.609247703003982,62.640858006863255,-165.0441517532123,-176.65418736494323,133.3084187318338,4.85986724718131,-85.06132100720728,-158.67333131525757,141.68816635742795,-168.1733018019816,145.63066173491833,-21.98490455604626,147.51105707549698,-146.7366472498364
AOI2 Relative Saccade Angles,66.93339528062364,148.70999464934854,37.08771434468288,99.47961983381536,103.74989429013279,47.68500976007552,168.38996438826905,129.96260609677702,51.5514485153475,90.0788117456114,106.38798969194973,120.36149767268547,129.86146815940955,133.80396353689997,12.3844337090354,10.504038368456769,114.24770432533334,
