,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AOI4 Saccade Lengths,113.45215605886173,40.50277245239478,48.15603248244631,124.78320758753605,145.61022540120643,62.3162830982355,13.92034164489672,9.352725435493534,85.783931470754,32.00803422574341,14.820723469760795,13.000217902468757,6.951096467041553,3.4059002571199826,59.64495749367778,148.41516743121426
AOI4 Absolute Saccade Angles,26.401594771724067,177.575574482276,-95.36321165166532,37.54849451706113,-177.11587300575914,-56.71672125466582,-5.200485095934969,-69.15618581113408,179.135355415897,-4.858589269507901,-15.349693726315689,17.165378116904673,2.913425396483172,-27.895299970261185,132.39751692491163,-7.620034235063115
AOI4 Relative Saccade Angles,28.826020289448028,92.93878613394135,47.08829383127355,34.664367522820264,59.600848248906686,128.48376384126917,116.0442992848009,68.29154122703108,3.993944685404891,169.50889554319224,147.48492815677966,165.74804727957851,149.19127463325563,19.707183104827166,39.982448840025235,
