,0,1,2,3,4,5
AOI5 Saccade Lengths,30.07151617705093,40.75114385978971,197.9903542966425,112.77108277320326,15.44316918109397,73.27436637578249
AOI5 Absolute Saccade Angles,42.07031355210227,49.277924464784114,-167.5687771922645,159.09055273984978,43.437422491560426,-69.91487441919111
AOI5 Relative Saccade Angles,172.79238908731818,36.84670165704859,146.65932993211428,64.34686975171064,66.64770308924847,
