,0,1,2,3,4,5,6
AOI6 Saccade Lengths,74.3470046164485,322.3268698592171,89.6085055164106,51.6370160922859,33.14507940688657,17.035750004229943,29.811336006419523
AOI6 Absolute Saccade Angles,141.8072845272838,-168.6612338776025,-0.1520288353994703,95.66299888735819,-110.92705247284078,-111.42096734108375,120.6023569304047
AOI6 Relative Saccade Angles,130.46851840488628,11.490794957796965,84.18497227724235,26.590051360198974,179.50608513175703,52.02332427148842,
