,Mean,Standard Deviation
NOT_AOI Saccade Length,45.84035442950834,53.47281162908266
NOT_AOI Absolute Saccade Angles,7.1800590946154275,93.28830186938119
NOT_AOI Relative Saccade Angles,140.58358258586318,47.76310859845194
