Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
8716.79285715714,14903.550000026822,9612.04000001351,10097.513333346446,6464.482352950994,4592.2285714404925,7951.100000008941,8688.992951556713
