,Mean,Standard Deviation
AOI1 Saccade Length,92.7156302659978,68.54098604171244
AOI1 Absolute Saccade Angles,-43.79469412524604,135.11108241536803
AOI1 Relative Saccade Angles,55.82354658253763,46.825727949655786
