,Mean,Standard Deviation
NOT_AOI Saccade Length,72.07606094756026,57.400135355241865
NOT_AOI Absolute Saccade Angles,7.8567357158302675,101.09525434637001
NOT_AOI Relative Saccade Angles,123.74833928959649,50.86617126420433
