,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
AOI3 Saccade Lengths,90.45544761719135,210.47696714333526,68.90537029682788,77.01800588099316,35.50412828224452,9.024299158102918,63.68820117430633,51.07131148795243,101.7018171778311,108.69378683657183,25.42590135172471,18.914389727286647,47.25096267102391,48.19429219605221,6.37848447592195,32.06161329250388,53.992493082117605,116.06868750501482,92.28651041056861,125.19235344401086,85.89651771618003,74.56779865261964,213.1455985107387,75.17402328739541,26.317759698129105,44.84645024944097,192.31135503243132,90.07016703856223,336.35415613858993,53.42128682325032,48.66300567974308,67.54017373884163,301.5859181589254
AOI3 Absolute Saccade Angles,-148.91432513252852,167.12093893511977,-117.34367595039781,-175.39656887526593,109.72072081879843,151.04667629230852,-41.273337687513354,54.63087462119373,0.9340532331245057,169.8946667315072,16.348793842628144,-22.352441265042454,168.82943129097487,-109.14076583600767,17.31312203290075,-145.36160397303206,136.6162577007413,4.298084140641472,-43.45021618269436,1.1565425717070432,0.8766497144092057,75.23933192307389,-179.0553970449315,-98.5997983164991,159.7486820953013,60.84633930093558,7.972452421329531,-18.047666461474822,179.60689185411795,153.95071787858532,-146.46499842575312,172.99089403424762,1.9278962858459092
AOI3 Relative Saccade Angles,136.03526406764828,104.46461488551759,121.9471070751319,105.11728969406433,138.67404452648987,12.320013979821884,84.09578769129291,126.30317861193076,11.039386501617313,26.45412711112095,141.2987648923294,11.181872556017291,97.97019712698254,53.546112131091576,17.325273994067214,101.9778616737733,47.68182643990019,132.25169967666417,135.3932412455986,179.72010714270218,105.6373177913353,74.2947289680054,99.54440127156761,78.3484804118004,81.0976572056343,127.12611312039397,153.97988111719565,17.654558315592766,154.34382602446738,120.41571630433842,139.45589246000068,8.937002251598303,
