,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
AOI4 Saccade Lengths,384.1441230853333,177.2842953806659,193.7723147393569,217.38454504896487,211.02193256935908,65.00174175286094,69.3490737861878,125.98226454994953,241.6755734665181,56.22768234844208,145.97623864440087,131.36206788369574,105.95087454081549,141.80749607392846,192.40093907270753,109.25536380001552,27.775436535244182,12.850527671550122,54.00096393671446,234.37424879115088,91.37191425753753,25.817606832069472,125.76678750160443,16.847149247426636,28.46841002839639,236.1731778308553,59.39734128111273,226.61059380884856,356.2490739257018,18.559623628839024,374.9993097359833,25.277263966793736,52.96786341080072,58.50466824547234,47.4403180515528,27.396573908376098,46.528518694364415,26.093926077102147,63.78608185225599,53.84759248804137,287.64021191538114,161.90375455396787
AOI4 Absolute Saccade Angles,-177.93460397671362,-3.1717589193620976,174.79348535863156,4.7805537135551255,173.6168017966629,-44.00422211894385,132.08546082741879,-10.133023109643862,-13.67936722265955,66.01997051493241,174.88994497819525,-159.3982722259037,144.31775180006662,-28.722397297521415,-1.2938805567916936,149.62757174209764,157.3482168406728,-124.06710999619531,-90.64745177823112,178.09348306280086,23.704511091414208,60.68108952657301,-148.19546228678894,87.53995639649511,-109.393006611935,4.247428682971323,86.13056454337362,-179.01672146999292,-3.383893449665333,-2.1026479503732487,-175.8226598162107,101.38021374219032,5.915314715882889,-30.51104857455577,30.751435563885764,-62.57377026565673,133.59491579086932,158.27008083662338,-72.66470339639818,150.85314794144244,7.304163008708322,-153.57774912130824
AOI4 Relative Saccade Angles,5.237154942648494,2.0347557220063486,9.987068354923572,11.163751916892219,37.62102391560676,3.9103170536373626,37.78151606293736,176.4536558869843,100.30066226240804,71.13002553673715,154.28821720409894,123.71602402597028,6.959850902411971,152.57148325927028,29.07854770111067,172.27935490142488,101.41532683686808,146.58034178203582,88.74093484103199,25.61102802861334,143.02342156484121,28.876551813361942,55.73541868328405,16.9329630084301,66.3595647050937,98.11686413959771,85.14728601336655,4.367171979672411,178.71875450070792,6.279988134162573,97.202873558401,84.53510097369256,143.57363670956133,118.73751586155848,86.67479417045752,16.168686056526045,155.32483495424592,50.93478423302156,43.51785133784064,36.45101506726587,19.118087869983437,
