,0,1,2,3,4
AOI2 Saccade Lengths,151.6477252380558,93.16051484037979,127.94050882083079,65.42397197357577,58.839526423135155
AOI2 Absolute Saccade Angles,176.95704241466532,-130.82000307118528,17.273321894940665,164.18816783075158,-115.70158246122124
AOI2 Relative Saccade Angles,127.77704548585058,31.906675033874073,33.08515406418908,99.88975029197283,
