,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
AOI5 Saccade Lengths,127.27769737084073,100.94630491720497,69.5552240878447,269.87238107838783,101.54813624932473,329.7877090602797,24.24657667446981,194.08284036728395,148.70379485924957,57.5456881977094,174.86931844532182,185.19290884393905,10.89315858757484,67.7984274621723,204.8652275629082,84.21608507875831,87.92511649815472,351.85468916291507,68.33502393739728,95.76241282571362,79.49125111912336,48.02126402491641,38.33778934235935,19.470547830105343,25.641183395783216,94.46897061542808,102.75267448202996,28.0694273999694,63.246821717825675,43.034957007381195,265.219077750436,164.76174091458134,138.91612766783837,31.487570010384587,77.70841411073235,60.94386347166182,12.057230163553498,24.754108036405995,96.49546397216103,164.20331882498323,295.70364241571724,170.34279243622677,192.93064084987748,48.94453279731528,121.79191073744484,112.4924192030291,150.66856543126625,216.07908368041018,44.31622733127545,46.60960769138336,159.5343628656114,214.25652429681284,60.948546423144926,37.26495011829917,232.98251569984419
AOI5 Absolute Saccade Angles,8.206618110495512,-20.500059841987188,70.63008906616028,-172.90945153988258,-15.691491811685063,6.26315863037756,46.93950111791178,-173.23197730704993,169.8819262655046,-43.90204931299069,3.6499381294568662,166.7133108869354,-66.45758044714769,-81.88358856060277,13.00505506414633,173.74078842622583,-0.47352415970037026,-174.78350495212064,49.70169826590354,-27.2996023131394,145.53389109452704,-130.9207711373911,-140.71582006835237,148.49233631201508,18.07181882851381,-11.13655415986925,174.9766401517521,-116.04975108052632,15.121225273699167,-19.366100366175093,0.009680321331872615,152.34322490705804,-171.83691435782842,6.406972645674217,-170.3224216080506,-124.87716827932714,65.83513789125786,37.1440357491727,-8.364332901412887,12.073429495695937,174.0662377165208,-7.0241430299418575,-11.93584697563395,36.802383070116484,172.85749380029188,168.49156964561436,-23.01911284222317,172.25467904282834,-47.29099887444966,103.58067052084908,-20.45159396875154,161.55972576047387,-79.39777773711802,-7.301540484138869,7.664583067790534
AOI5 Relative Saccade Angles,151.29332204751728,88.86985109185254,63.539540606042856,22.782040271802504,158.04534955793739,139.3236575124658,40.17147842496166,163.11390357255445,33.783975578495294,132.44801255755243,16.936627242521475,53.17089133408308,164.57399188654495,85.1113563752509,19.264266637920507,5.7856874140738075,5.690019207579751,44.48520321802416,102.99869942095707,7.166506592333588,96.45466223191814,170.20495106903877,109.20815638036747,49.579482516498736,150.79162701161695,6.11319431162134,111.0263912322784,48.82902364577452,145.51267436012577,160.62421931249304,27.66645541427381,144.18013926488646,1.7561129964973778,3.270605746275209,134.55474667127655,10.712306170585002,151.30889785791481,134.4916313494144,159.56223760289117,18.00719177917515,1.0903807464626414,175.08829605430788,131.26176995424956,43.944889269824586,175.63407584532246,11.510682487837514,15.273791885051528,39.54567791727802,29.128330604701254,55.96773551039938,2.011319729225391,60.95750349759188,107.90376274702083,165.03387644807057,
