,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI6 Saccade Lengths,98.59386859397326,84.23487881895261,44.82997025599428,26.310791142034102,58.943209871766975,1.0903110429562346,8.834132304181626,64.43724511549263,27.892740734707772,12.463880968840963,63.50669289820873,20.44309488081243,87.33150301251106,16.20674661637415
AOI6 Absolute Saccade Angles,-15.608242914172868,158.8201931528473,-89.41875044971975,-133.72594033879727,98.68049603785735,-19.561329444022224,119.37831409310289,-22.626026318459356,-92.96975535780057,-102.36992930884817,126.56671516343962,102.66138541559333,-60.65508396496887,37.716160293992594
AOI6 Relative Saccade Angles,5.571563932979818,68.23894360256705,135.69281011092244,52.406436376654625,61.758174518120434,41.06035646287489,37.99565958843776,109.65627096065879,170.5998260489524,48.93664447228778,156.0946702521537,16.683530619437814,81.62875574103855,
