,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI4 Saccade Lengths,55.082143660744634,13.768911585503968,52.289337558124274,11.672508685975606,28.799453462952876,21.27137714621624,37.617780097645195,53.540941176654776,68.69312552110672,52.93435010267331,36.5821391156901,31.300673942809176,11.888700438289362,32.285472914354315,3.3067636046139692,32.77372226714105,95.63990660881312
AOI4 Absolute Saccade Angles,29.579860230455253,-152.89068911716672,-110.16989961921442,-113.82250510641288,64.75383447356401,46.697072007613166,126.53359459315033,7.354209279822521,-170.96331069775377,-96.1482164388745,114.82205580684123,107.12585718714294,-80.93232102878156,-94.2321497410175,-48.84935231907913,70.76151974789363,-11.509284759532429
AOI4 Relative Saccade Angles,2.470549347621956,137.27921050204773,176.34739451280154,1.423660420023117,161.94323753404916,100.16347741446286,60.820614686672194,1.6824800224237286,105.18490574112076,30.97027224571574,172.30380138030173,8.058178215924515,166.70017128776408,134.61720257806164,60.389127933027225,97.72919549257395,
