,Mean,Standard Deviation
NOT_AOI Saccade Length,55.89804294351704,71.74756740564179
NOT_AOI Absolute Saccade Angles,3.7761674576719124,94.64560949968005
NOT_AOI Relative Saccade Angles,132.67359938962267,57.11898028252312
