,0,1,2,3,4,5,6,7,8,9
AOI5 Saccade Lengths,20.65459745395934,55.8016235114604,21.266639500055867,46.76334905451225,46.07889903592353,26.914619094080134,26.314050795726153,9.716445116151196,98.79181438035017,68.0253539700732
AOI5 Absolute Saccade Angles,-74.90565327267534,79.83081762076701,9.91717988347843,-173.18886386453704,-141.01270826193704,-132.5404404473309,-29.410163246881652,47.12129654968615,47.51169414745476,-88.96723360766794
AOI5 Relative Saccade Angles,25.263529106557655,110.08636226271142,3.1060437480154706,147.82384439739994,171.52773218539386,76.86972279955077,103.4685402034322,179.6096024022314,43.521072244877296,
