,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
AOI3 Saccade Lengths,52.571788628951545,20.43019407368914,11.155495948743072,34.11750151711145,9.945226164826336,25.490017911974377,34.10631120149781,29.84865633267309,66.28507166732987,33.284464630438684,28.18656688193652,68.152806510352,47.06758757150142,27.630795915226866,55.14186672948185,32.78816742385882,63.838567229098196,127.4962775369174,80.60561149904427,23.111936912950483,54.71256301590825,71.04171689004991,74.17343605490372,74.97130039113064,78.83632500769579,65.90577405243104,37.529904646894416,33.10854054877417,30.716751930550657,46.767889797288355,45.82197726383949,37.0893855315893,68.53434263950803,35.005414807882275,21.744032112444266,43.81261581055799,124.33641904823558,44.058233980158484,143.57214378272388,29.19847135690256,5.431528617411569,67.16318605182978,12.927116189792772,62.750465937844844,21.317312160393108,84.1050732571575,75.97161535302271,26.380113105017823,21.036919874646674,81.96477129331262,70.92217429018197,41.98503815154886,54.606027624052395,38.157022895560836,48.04017129683996,77.60139559070576,115.15472993619912,34.036654890770635,33.26806859043583,23.876647311441896,25.73603580986324,28.38431467053846,211.0368141355812,18.345122744414237,9.542023125584688,12.502637479357588,11.385309028709022,22.42752497485585,27.89871649393285,46.17623045031351,11.933740297481593,14.499796081056756,12.861982176247805,123.1759597984425,28.465348732326607,34.31589186899377,35.75350776931324,14.277956719058276,62.61613458812547,19.08840772414649,42.26308131875354,32.61302858393904,14.040457941279074,29.379132360548816,40.97336880451202,3.5855995893155406,40.06978008862882,16.025714030037193,70.19942189149582,40.36509238225723,22.476244091824256,34.534714208090584,113.63965468627606,8.953670933395005,56.100391257804986,80.48567064171426,145.71460312910514,111.62397771392125,61.2547539820539,24.064396379931154,50.97095979533079,10.44925829747481,43.87832500552992,52.816320868957135,23.398999204347238,48.89770477678033,175.0104742677836,55.92471969235944,26.214204136997793,33.717527307987034,5.809531751457004,25.132295263896523,62.51856194751,48.879629986675724,66.27261141489197,33.791348794342085,62.61540736790097
AOI3 Absolute Saccade Angles,169.97602624139512,83.12561221315197,-27.763888917986478,6.6524670419963785,-104.36378010026655,47.47089693227347,-125.37214920556997,49.802632167644724,162.06220668362693,-152.59988805056304,126.57663158859904,14.919992411037995,-110.86334814063785,82.9221427055981,-72.7900806490327,-3.1468063020372883,51.87503772117362,-8.250193939788215,157.36716419689006,-65.11959900025624,-111.47414732814808,65.56034670491469,-164.3216425598037,163.05821946776535,-167.67864655724856,-0.6839960390894568,-177.1835214871351,49.75277417156453,-24.2153747271694,-94.86479371444162,123.82542194710572,131.96806253341833,1.2759097963562798,-52.13955472914295,-76.58868263411702,-156.60610536085676,5.7360683600809255,91.88932665273032,-172.13320598272355,-72.32805096933755,-46.90055372278268,53.34543012325063,-115.89076094116217,-61.50872733784289,-15.89073612796805,157.41300945329834,-168.17846809854555,150.03524377115292,-79.61388745484399,0.9244671642211265,21.135044548362114,-150.38652822545023,131.86842572582597,-1.2704976345683954,8.613251988133873,-52.306912778941,179.4890004313306,131.26428203051452,93.90625230797062,-125.76228233877421,163.65436599747613,160.93336146256476,-2.618173904328851,154.29967582035704,-75.3586627197235,147.45044681898,-38.139812006596365,83.21901659252939,14.822335001555631,-34.10397309200609,-20.253516207006058,-4.662440819362936,175.24971103867665,173.7772821030933,-97.71085608459511,85.99887646193585,23.53668224648223,-40.19110989428612,-76.91953173638345,-27.103923009942203,146.01552605936274,166.04659534475152,-153.25344824645512,54.65353010846917,-47.60615009624644,142.53781074952798,88.06682270717873,113.42998260140958,-89.78592400978114,158.6497479928065,169.09898253967597,170.55212057365094,20.90087068211048,-81.5768506282976,-71.08805942631729,166.888340795293,160.66319365780822,-7.427523897701845,-76.14659139203496,10.610437802239266,77.86715695046212,-148.17064108022237,-65.68230837375107,44.34382224389569,6.4824754614122195,25.092470994196727,-179.59765628812875,-136.0246424666089,-63.15390963330742,-6.6722419803935065,-56.5717873469925,52.109389135269346,109.45105555785707,-26.13605894239612,170.46505341522592,-121.33404049937452,21.633823590243466
AOI3 Relative Saccade Angles,93.14958597175685,69.11049886886157,145.58364404001713,68.98375285773706,28.16532296745997,7.156953862156578,4.825218626785323,67.74042548401779,134.66209473419,99.1765196391621,68.34336082243895,54.216659448324144,13.785490846235959,24.28777664536919,110.35672565300459,124.9781559767891,119.87476833903817,14.382641863321734,42.4867631971463,133.64545167210818,2.965505966937228,49.88198926471838,147.37986202756906,150.73686602501388,13.005349481840927,3.5004745519543827,46.93629565869961,106.03185110126604,109.3505810127278,38.690215661547306,171.85735941368736,49.30784726293794,126.58453547450075,155.5508720950259,99.98257727326025,17.657826279062302,93.8467417073506,84.02253263545389,80.19484498661399,154.57250275344512,79.75401615396669,10.763808935587187,125.61796639668071,134.38200879012516,6.6962544187336075,145.59147755184392,138.21371186969844,49.64913122599688,99.46164538093488,159.789422615859,8.478427226187653,102.25495395127618,46.861076639605656,170.11625037729775,119.07983523292512,51.79591321027161,131.77528159918396,142.64197027745607,39.668534646744824,109.41664833625038,177.27899546508857,16.44846463310641,23.08215027531411,49.65833854008055,42.809109538703495,5.5902588255763614,58.641171400874256,111.60331840902624,131.07369190643828,166.14954311499997,164.40892461235686,0.0878481419604011,178.52757106441663,91.48813818768838,3.7097325465309647,117.53780578454638,116.27220785923167,143.27157815790267,130.18439127355876,6.880550930695056,159.9689307146112,139.30004359120667,27.906978354924302,77.74031979528438,10.1439608457744,125.52901195765078,154.63684010576915,23.215906611190718,68.43567200258762,169.55076545313054,178.546861966025,30.348750108459555,77.52227868959191,169.51120879801968,57.976400221610284,173.77485286251525,11.909282444489929,111.2809325056669,93.24297080572578,112.74328085177716,46.037798030684485,97.5116672935287,69.97386938235324,142.13865321751655,161.3900044672155,24.69012728232549,136.42698617848012,107.12926716669854,123.51833234708609,130.10045463340103,71.31882351773817,122.65833357741228,44.412885499746814,16.601112357622043,111.79909391460043,37.03213591038203,
