,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
AOI6 Saccade Lengths,21.867502586630884,11.886642406737689,136.0920859597074,24.88503414445291,105.13413848249304,19.914187751749186,82.02721323572845,18.134132649593887,299.68117384672627,89.47988519378299,54.06282993609896,30.993466546141065,34.431908245209925,17.873462489560456,34.02322833781485,34.82857648978657,17.628461937022507,75.04380629600551,12.928065556314916,26.148368113547402,16.25570830101778,146.48577483373086,53.873151210575344,18.817051785309538,29.6976302629808,224.73001164985294
AOI6 Absolute Saccade Angles,-142.89152711107204,-138.91834127924997,3.4294939886040905,-160.26105797651957,170.1295670331652,19.75492388805317,179.16238900292745,3.025579342103969,1.8228279793503712,163.7078108950589,-114.37070199572925,155.60053625069082,19.670202348151108,148.55413060650386,-79.75015266652882,114.37007332843343,-144.99630711336067,162.7419889179596,-155.987343858286,-12.19568160597056,34.825881587596804,-11.515427146906653,81.45017685936942,-169.15380958105192,-111.58397788720751,176.98400266681628
AOI6 Relative Saccade Angles,176.0268141681779,37.65216473214595,16.309448034876343,150.39062500968475,29.625356854887983,20.592534885125712,3.86319033917651,178.79724863724638,18.115017084291456,98.07851289078815,89.97123824642003,44.06966609746032,51.11607174164726,48.30428327303266,14.120225994962233,79.36638044179406,127.7382960313202,138.72933277624557,36.20833774768456,132.97843680643265,133.65869126549654,87.03439599372393,70.60398644042134,122.43016830615558,108.56798055402379,
