,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
AOI2 Saccade Lengths,31.704742357701402,70.44387189343601,81.75928717342349,35.79440891232685,57.43983441204211,9.67386060918429,52.731119387924984,24.194247274346885,28.265664689857964,34.08793523889974,74.8443421602705,55.71771975980232,97.76478640464258,84.49997964192941,57.52172093131458,32.43007835273274,39.72943697569666,37.60918303776995,102.49977540670423,151.35466602548792,52.561677113628065,60.362071473133966,31.907190448013147,35.861748693378914,65.99851581247636,20.536128550393546,59.51339229625721,26.8152684217421,94.28438577911793,41.79067132804788,25.486371848121017,18.80465324975142,58.84303016310491,70.96264801484251,123.43851688515059,77.75170487860422,92.86792085501905
AOI2 Absolute Saccade Angles,-164.69580408482005,-36.415714490836564,118.70825438055272,-61.191082552726385,-37.64102429074844,40.59855685449086,19.4254234537926,94.03126957481192,60.08361266750327,-90.60270370479789,177.9158597152947,171.01682465693213,15.056408346020518,-48.65708212764013,58.63790433486721,-166.2182904005106,177.86167302771622,-175.92461496474453,-161.99978606880362,19.505433424061277,-146.2672703877101,-26.536588428734383,109.96871571207122,55.50026197111148,-54.098378325156816,-136.6055786135965,118.9138738092897,177.2097041775676,3.428025989889357,-36.39382080186262,-103.3278922652921,102.63359686954118,138.21851899350546,-160.77764305196118,-179.25556179098706,-42.691271484671454,37.071685691765424
AOI2 Relative Saccade Angles,51.71991040601652,24.87603112861073,0.10066306672090729,156.4499417380221,101.76041885476069,158.82686659930172,105.3941538789807,146.05234309269136,29.313683627698857,88.51856342009258,173.10096494163744,24.03958368908836,116.28650952633937,72.70501353749268,44.85619473537777,164.07996342822676,173.78628799246073,166.0751711040591,1.505219492864904,14.227296188228621,60.26931804102427,43.4946958591944,125.53154625904025,70.4013597037317,97.49279971156031,75.51945242288619,121.70416963172211,6.2183218123217605,140.178153208248,113.06592853657052,25.961489134833275,144.41507787603572,118.99616204546663,161.5220812609741,43.4357096936844,100.23704282356312,
