,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
NOT_AOI Saccade Lengths,520.2387410969795,82.2505566739164,62.1271060264764,113.19799717556992,544.5837640995003,51.38831356593139,33.344787301885184,93.68604414885556,65.06296706220957,71.36428534772561,82.43779707030092,64.78839664269148,60.93582084414101,43.17326469918997,36.93138884770715,21.861719402938945,15.750453770158286,5.473127341809328,9.713420745034623,39.84392217230346,369.54033719890987,315.83470380182683,478.37807631938813,170.05491331392076,112.19975502917762,80.68861460050465,54.329260022619856,289.83833882340485,217.22016510263595,223.03657986450807,472.2487988219881,96.10469715119724,426.82278024757414,392.1768048760981,147.4901885853603,118.13453141148322,91.78000690361793,68.68566099939817,48.91353625346251,283.5823822432133,1038.8677606228782,232.95214380718622,45.89699550140002,58.434407297708894,6.225112899817011,59.903236663337694,33.09082165204349,78.28566062493024,75.99287027320831,135.86738448628623,82.63545025458187,29.688743928702568,12.981260331073884,4.4092442026561285,39.52970300216882,60.00659368752802,68.9066830399119,26.450984543369703,45.54982851152792,52.81778047727473,70.36985359979806,16.047143744989054,30.80565659765453,57.53036863935195,10.367886711509572,48.032324914358426,191.58268565033305,15.572033063694633,21.87509522871077,16.964324063446966,12.71439701248361,15.326840857571812,178.8109171797868,127.92989803600888,44.996100799742315,42.4007289783669,40.45113393740137,32.626840277521985,4.930368206592122,64.60685770858015,24.953992254468908,35.4367951288406,19.48196480514072,39.50867479164805,32.39890194662591,14.299661198110543,18.01366597559565,45.44863472604816,164.3703172324868,16.465565462461534,40.79905908722999,40.63757512086645,58.77584296740551,28.967715800285756,57.13721022099168,78.69993942946584,32.50295680056903,26.918597216569164,7.350301748220817,56.763304132134714,36.80201325004958,16.47483433240225,4.516076101628195,18.022302331053904,70.6746676334758,44.18352976849973,13.14788928352899,9.238836940176022,9.252258206023125,17.973887321612857,16.09917769015368,39.83381696488872,58.389332072322446,11.582587356676726,233.53510415543943,222.60053128949187,194.60029109429559,157.3216355314113,39.74120978955661,80.31294126803077,148.09686032561288,118.39999059972278,172.944153643887,119.1578668613687,188.9770664209339,145.9025642440753,199.72116805041284,150.39987101599763,12.609037108388982,71.46608365582439,9.926381589054444,23.144389068026182,12.20783857014199,133.27550102841826,92.68609976012075,113.71821162205939,99.93048082925787,79.79119310247717,106.06637918477783,20.965765259122346,19.011732193702816,11.493818250548735,24.552106809262348,18.82958914219083,11.352002611251594,24.335096511767993,18.54236942023872,13.534090254760407,66.86452280545842,60.489115009056995,30.59051169818394,46.185775159362585,14.848936790231951,12.542531364246935,23.22332783338578,17.99042389270302,24.617016010830895,70.57343785933661,75.25126030461567,62.5551544724361,82.7202580131241,123.97722159749803,59.71292448412239,95.06135849576677,71.35995658386112
NOT_AOI Absolute Saccade Angles,95.50785187626582,86.97275987211805,85.64745443757609,-77.12830751575395,-80.991094514001,-80.65088643117276,-114.0846142256499,-109.43128330104132,-126.28897090203589,-85.12124614129715,-80.68682524584806,-75.36864034847113,-64.40409551388011,-73.51436887806943,-57.65195324387746,-73.69971430065301,-29.593679485901955,87.17440989110018,3.030315230416316,66.27578535435022,97.33749449628434,97.48515214477672,97.71240507674463,97.9937850903109,86.5560641106126,84.76282239083832,82.02813139779452,-82.31312964008858,-86.85520911889304,-85.3952500572031,-86.00910390098612,-87.73018774694793,96.36941429603078,99.63984778188762,99.59717568034219,99.5654914257962,99.52790112040832,99.48016974375061,99.41404860305616,-83.21627536988494,-81.76362424769835,-83.45170857261877,-110.72651451663387,95.9806664340504,-2.847080188621875,88.29878117377456,92.49795052316266,113.03927533579122,108.01587433029111,103.23713326335921,97.70916007944402,161.88725922706797,129.2252083992897,-90.28697200924529,-79.42318517745812,20.976258338108806,-47.554323597952994,-50.02222593974865,-70.31396693802762,-60.498591187413844,-62.707031870293264,-116.62786687994688,-42.289478650621724,-86.73543140374618,-143.6270996479307,80.92397104951995,116.13891174528362,-142.84060927047187,92.74213867837163,89.8128359055835,86.09104476604213,77.86128539295636,100.65032797658851,-144.325361262125,-161.02182256880707,-173.550963437453,-140.41620485167374,-136.39971066167342,-119.95264753132304,-25.848713578379535,-75.13364365159525,-59.2659407191575,-36.104410477407264,-62.47150072047159,-61.17280633861972,-112.74232553865784,62.006652901589405,84.9311780744371,80.84395663070651,83.83101820184615,78.11609834413917,63.41953342302784,79.28191484338086,-31.67609813218676,94.99453715855628,105.32711716157864,-99.84382055529241,179.33355461477043,-70.20441511752145,48.90615546114386,61.91884438653769,45.92436475315238,169.128360081791,94.98579800610553,94.77823108717438,78.87049196311685,137.4508087025386,-150.1370175833186,-138.25192200940987,-126.07619471862319,-114.91377222398891,123.7051535101192,105.23197392204858,-31.810319191239465,97.46813237749129,91.99646747086511,95.36839800422888,95.30326092629286,55.50887450619894,92.87500524689534,-93.11088716204074,-94.16131804532553,-81.8613224853654,-86.83236105789044,-83.3161385414461,-77.29877009872939,-81.59925758490449,-82.5547150102162,107.55419254889947,87.6756448852289,-24.75775668222019,75.22744748857147,83.46407300838776,-114.36662628819766,-104.50832070474594,58.71538666668791,76.15154241676824,107.61863585883769,96.84024133480762,130.2094659923815,152.50394992889755,120.7465306928758,74.46279342086672,70.83491100773794,79.95121076585582,100.34796399819653,101.06038188088505,102.00610640960375,-95.21873716725882,-94.91520631456936,-99.67005347670761,-98.76487811254523,-37.32370617288047,-26.501401198647873,42.75225791173551,50.39418468659555,66.08819166796802,94.98370352810349,95.52308216389136,95.91260811908163,-114.5648332106611,-119.69636108588274,-101.9496417012169,-97.16125521362366,-59.763798494498126
NOT_AOI Relative Saccade Angles,171.46490799585223,178.67469456545808,17.22423804666996,176.13721300175297,179.65979191717173,146.56627220552286,175.3466690753914,163.14231239900542,138.83227523926124,175.5655791045509,174.68181510262306,169.035455165409,170.8897266358107,164.137584365808,163.95223894322447,135.89396518524893,63.23191062299786,95.85590533931612,116.7545298760661,148.93829085806587,179.85234235150762,179.77274706803212,179.71861998643374,168.56227902030167,178.20675828022573,177.26530900695622,15.65873896211689,175.45792052119555,178.54004093831006,179.386146156217,178.2789161540382,4.099602042978724,176.72956651414316,179.95732789845457,179.968315745454,179.96240969461212,179.95226862334235,179.93387885930554,2.6303239729410857,178.5473488778134,178.31191567507958,152.7251940559849,26.707180950684258,81.17225337732773,88.85413863760355,175.8008306506119,159.45867518737145,174.97659899449988,175.22125893306813,174.47202681608482,115.82190085237603,147.33794917222176,39.512180408534974,169.13621316821286,79.60055648443307,111.46941806393818,177.53209765820432,159.70825900172105,170.18462424938625,177.7915593171206,126.0791649903464,105.66161177067487,135.55404724687554,123.10833175581548,44.551070697450626,144.7850593042363,78.97952101575544,55.58274794884346,177.07069722721187,176.27820886045862,171.77024062691422,157.21095741636788,64.97568923871347,163.30353869331793,167.47085913135408,146.86524141422075,175.98350580999968,163.5529368696496,85.89606604705652,130.71506992678428,164.13229706756226,156.83846975824974,153.6329097569357,178.70130561814815,128.43048079996188,5.25102155975276,157.0754748271523,175.91277855626944,177.0129384288604,174.28508014229303,165.30343507888867,164.137618579647,69.04198702443239,53.32936470925697,169.6674199969776,25.170937716871038,99.17737517006283,69.53796973229187,60.8894294213347,166.98731107460617,164.00552036661466,56.796004671361366,105.85743792431451,179.79243308106888,164.09226087594246,121.41968326057827,107.58782628585716,168.11490442609124,167.82427270921332,168.83757750536574,58.61892573410809,161.52682041192938,42.957706886711954,50.72154843126926,174.52833509337384,176.62806946663622,179.93486292206399,140.2056135799061,142.63386925930362,5.985892408936078,178.94956911671522,167.7000044400399,175.02896142747494,176.48377748355568,173.9826315572833,175.6995125138249,179.04454257468825,10.108907559115673,160.12145233632944,67.5665984325509,80.01479582920832,171.76337448018373,17.8306992965854,170.14169441654826,16.77629262856617,162.5638442499197,148.53290655793054,169.2216054759699,146.63077534242612,157.70551606348397,148.24258076397825,133.71626272799097,176.3721175868712,170.88370024188214,159.6032467676593,179.28758211731147,179.0542754712813,17.224843576862558,179.69646914731052,175.24515283786172,179.09482463583765,118.55882806033526,169.1776950257674,110.7463408896166,172.35807322513998,164.30599301862753,151.10448813986451,179.46062136421216,179.61047404480976,30.47744132974269,174.86847212477835,162.25328061533415,175.21161351240676,142.60254328087447,
