,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI3 Saccade Lengths,11.126248547603167,10.683704632957241,37.28516327057169,34.71046597657949,70.35546034406116,31.461396672764778,20.95977136027063,11.084198908504193,11.845758104928283,41.1413924460375,64.04824943012352,41.79197249453374,10.155462517711586,126.6221959762446
AOI3 Absolute Saccade Angles,179.34865345808834,-70.39052078427667,-84.34414202127562,-128.48594600513871,150.83829202940169,133.69443393453537,124.48377848596475,-147.71608301227397,-113.53982948438973,0.2517577143788991,-34.67476263180003,-34.68247624378289,68.16050498091252,-179.82097361636616
AOI3 Relative Saccade Angles,69.739174242365,166.04637876300106,135.8581960161369,99.3242380345404,162.85614190513365,170.7893445514294,92.19986149823873,145.82374647211574,66.20841280123138,145.0734796538211,179.99228638801713,77.1570187753046,67.98147859727868,
