,Mean,Standard Deviation
NOT_AOI Saccade Length,115.21530860704584,101.99656281253039
NOT_AOI Absolute Saccade Angles,-28.592536184333994,99.30017580686372
NOT_AOI Relative Saccade Angles,123.37755268562461,52.56775337918176
