,0,1,2,3,4,5,6,7,8,9,10,11,12
AOI1 Saccade Lengths,215.18870711050266,12.924574472048059,27.628428470209403,49.85753280781504,40.3025627588467,28.548936496529826,121.77509692790434,76.59146153033834,68.65481039076819,12.707363132394143,11.425468172872009,48.35586576127741,16.139526629126905
AOI1 Absolute Saccade Angles,-1.2631885780238294,-152.32690370790388,51.93110267106176,25.4835656005559,35.41083624523808,147.29532845428346,-178.47016531717463,-51.855527378046844,-13.22792266508856,71.33066585498503,124.59621605523658,97.01769656558594,-82.64574345639764
AOI1 Relative Saccade Angles,28.936284870119948,24.25800637896564,153.55246292949414,170.07272935531782,68.11550779095464,145.76549377145807,53.38536206087224,141.3723952870417,95.44141147992642,126.73444979974846,152.42148051034934,0.33655997801642845,
