,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
AOI5 Saccade Lengths,32.599406078390935,37.96909341299698,121.50901206181612,91.3101198647237,48.07465903571747,64.33801840998746,19.103232752402526,41.13345075431078,26.242395936934088,61.740220117258914,46.57244068266101,24.529457024512737,9.19615019350538,0.8905524925959567,5.674885385778092,18.18278421857801,12.023061027890494,15.182170240516058,21.43144479719182,131.14284667804654,92.73647295890999,36.96239111604427,161.08051227793533,178.32623545550493,45.82876618702148
AOI5 Absolute Saccade Angles,101.41750562707755,-136.61098164633307,162.30592124109506,177.41436024269436,-35.22260810734825,53.994567547648366,-67.61010901364993,-74.8049935444369,165.19758734145046,48.3622179304501,-42.69105610107527,-41.44789983797995,-38.01462055543298,77.95034863164976,130.52032980818862,-150.03708913544247,-175.919807997448,-25.336626706547,98.44997045038426,160.12068926565817,-16.593178230659024,122.10536010698603,2.421573547555261,-6.785815120625189,-45.99755727481256
AOI5 Relative Saccade Angles,58.028487273410605,118.91690288742812,164.8915609984007,32.63696835004261,90.78282434500338,58.39532343870168,172.80511546921304,60.002580885887326,63.16463058899967,88.94672596847464,178.7568437369047,176.566720717453,64.03503081291727,127.43001882346111,100.55741894363112,154.1172811379945,29.416818709099033,56.21340284306878,118.32928118472606,3.286132503682814,41.30146166235495,60.31621344056924,170.7926113318196,140.7882578458126,
