,0,1,2,3,4,5,6,7,8,9
AOI1 Saccade Lengths,242.4800049891616,82.03728856511869,31.12805104650668,15.736960059981222,11.773730135944966,10.626172601924443,27.524625127811834,30.767431267630933,99.53925719612721,29.862892669325074
AOI1 Absolute Saccade Angles,-168.67060760690484,53.48350335554343,-99.57619013822993,-126.29831476710532,-168.391675776829,123.87797782902533,153.19694336608833,-144.65737264816937,14.218542764454568,-159.62833411205952
AOI1 Relative Saccade Angles,42.15411096244826,26.940306506226648,153.2778753711246,137.90663899027632,112.26965360585433,150.68103446293705,117.85431601425766,21.124084587376068,6.153123123485928,
