,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AOI5 Saccade Lengths,34.00318076544464,80.57519564360031,77.94456975468694,28.38083000010944,25.778645855153293,40.62277825777916,37.812686830174485,27.66503184045559,63.459619990204665,1.0838486364423416,31.142967627796356,8.545630846091626,20.673551033262438,16.771283277573815,13.712338354068102,30.984737772101298,22.089341297081294,46.880681845067826
AOI5 Absolute Saccade Angles,-43.457234267848385,-179.80234379348946,164.44083145301923,-70.10090383073415,94.64519592649066,88.07251293121037,-65.85909598795371,-62.89045451543625,96.8422215210811,93.03328306074961,-179.96870169162995,108.9124410350306,-57.88650591606317,21.029291253534396,60.1726107402589,-4.796872524236258,-18.095310825028193,-102.08216657143109
AOI5 Relative Saccade Angles,43.65489047435891,164.24317524650868,54.54173528375336,15.253900242775194,173.42731700471973,26.068391080835916,177.03135852748252,20.267323963482667,176.1910615396685,93.00198475237954,108.8811427266605,13.20105304890624,101.08420283040245,140.85668051327548,115.03051673550485,166.70156169920804,96.01314425359712,
